,training_error,error_variance,edge_variance,real_error
0,0.16293122646146574,0.27963152830495797,0.04500632887597785,0.16
1,0.16281220662692314,0.27966081597394665,0.04407661925810189,0.16
2,0.16269310485766278,0.27957260839616094,0.04321327479278443,0.16
3,0.16261581974130107,0.27955784838766873,0.04251685042385683,0.16
4,0.16258888618503345,0.2796235385840852,0.041910175127165064,0.16
5,0.16251309398750316,0.27957829014019736,0.041329955637567174,0.16
6,0.16244733399676023,0.2795702270556188,0.04087139116008515,0.16
7,0.1623662017572944,0.2795467769274679,0.040448570389562045,0.16
8,0.16238194603229403,0.27958552055922875,0.040077824793607476,0.16
9,0.16231140366579191,0.2795671999695541,0.03965930652469605,0.16
10,0.162261043720494,0.2795371290097289,0.03940609127098927,0.16
11,0.16221927080825385,0.27949496696769977,0.0391549174743864,0.16
12,0.16216562860852238,0.27947423070210875,0.03887420869635042,0.16
13,0.16218764888277887,0.2794459494367944,0.038670343827780236,0.16
14,0.16218468705387457,0.27943159189261485,0.03843690151696619,0.16
15,0.16215272724628338,0.27941598195095513,0.03821541601044277,0.16
16,0.1622194962954275,0.27947764155447474,0.038022776058820096,0.16
17,0.16221417839229046,0.27944402016550796,0.03788692259595943,0.14
18,0.1622065657702549,0.2794501913527028,0.03775679677158259,0.16
19,0.16194624186026393,0.2796419161926404,0.037546045152819445,0.16
20,0.1619358431411737,0.2796540380335077,0.0373192208593631,0.16
21,0.16187421657596446,0.2796303027697747,0.03718879492138148,0.14
22,0.161913303200418,0.27966795332445704,0.03702825875188848,0.14
23,0.1619108957814258,0.27965919239386877,0.036877163746780434,0.14
24,0.16184075291825467,0.2796517804025776,0.036752747276492206,0.14
25,0.16190766029123937,0.2796706008283484,0.036658430005234915,0.14
26,0.16192675486178915,0.27968529837223594,0.03662237179473405,0.14
27,0.16185842262843464,0.2796672791917628,0.03652911070816865,0.14
28,0.16185096676651223,0.2796464457549038,0.036521476322034827,0.14
29,0.1618556426569475,0.27963735246666677,0.03643838211909148,0.14
30,0.16178896082783187,0.2795583013220047,0.03639672487666489,0.14
31,0.16183252353202168,0.2795596939223642,0.03637328648241291,0.16
32,0.16179237753163794,0.2795178087818215,0.03648124997903929,0.14
33,0.16181296022974037,0.27952855600652077,0.036435408346553254,0.16
34,0.16180649695893423,0.27952053276808464,0.03638703209457677,0.16
35,0.16182188013724347,0.2795135957043392,0.0363239443166256,0.16
36,0.16184091605939088,0.2795238788652993,0.03629203386331677,0.16
37,0.16184238857563593,0.2795451801429442,0.03628232139392217,0.16
38,0.1618961492809945,0.279579917098412,0.03622027645480893,0.16
39,0.16154384126348076,0.27974616820839016,0.03612242144140695,0.16
40,0.16156987621370483,0.2797448005452436,0.03603133844737438,0.16
41,0.16156373506373212,0.2797408490041032,0.03595055770495255,0.16
42,0.16160922765018015,0.27976046480497846,0.03578615543433252,0.14
43,0.16163616310707984,0.2797755269571311,0.03565878809592859,0.16
44,0.1616566517950172,0.27978249752864864,0.03546867922909174,0.14
45,0.16164372153734874,0.2797730193839075,0.035265454922988944,0.14
46,0.16162588885050092,0.2797570473476863,0.035116465770690976,0.14
47,0.1616271494097579,0.27973323290257673,0.03499976265735724,0.14
48,0.16161267522521702,0.2797375293206714,0.03488362109124327,0.14
49,0.16165729351465444,0.27974498952481086,0.03479068972847604,0.14
50,0.1616606752733344,0.27974339966656,0.034711650057890044,0.16
51,0.16167734594480468,0.2797524534317973,0.03463556717065923,0.14
52,0.16164785193637565,0.27973570413962223,0.03456545985880314,0.16
53,0.16163274035039984,0.2797371319293997,0.03450588637599464,0.14
54,0.161617570104037,0.27973422869014186,0.03447716764026875,0.14
55,0.1616344773419673,0.27976855609526324,0.03444129738916313,0.14
56,0.16165243473244098,0.279761406582478,0.03440110627613981,0.14
57,0.16167547795931336,0.27975298723739117,0.03436875907537144,0.14
58,0.16171441033831258,0.2797763781813659,0.03432393024910524,0.14
59,0.1614171025526186,0.279953857808662,0.034191537852892764,0.14
60,0.1614372829491779,0.27996134491229707,0.03413057667600863,0.14
61,0.16146761831085546,0.27999417083927947,0.0340706622175262,0.14
62,0.1614694415242362,0.2799963486671811,0.03392173123369253,0.14
63,0.16147327022552754,0.28000838137011824,0.03386550777691848,0.14
64,0.16152498595652506,0.2800388342146153,0.03382197884801148,0.14
65,0.16151959919248177,0.28005199876175674,0.03379708053485336,0.14
66,0.16153746031482696,0.2800701654854513,0.033807715915095946,0.14
67,0.16152697977228142,0.28006126373836937,0.033764736235558,0.16
68,0.16149011528928026,0.28004098268383976,0.03372013308439143,0.16
69,0.16146961574604426,0.2800333331346241,0.03364500024107547,0.16
70,0.16147429063896,0.28004465113069654,0.03359524806086712,0.16
71,0.16148077846621495,0.2800425591336325,0.033546113550879594,0.16
72,0.1614735824796009,0.2800185695737971,0.03348291522067703,0.16
73,0.161473886103396,0.2800134204991291,0.03344704590854309,0.16
74,0.16148189520028183,0.2799996517197099,0.03341108962544043,0.16
75,0.1615244372112059,0.2800237296183116,0.03336596839202061,0.16
76,0.16152695387276195,0.28000635756107173,0.033317958378366264,0.16
77,0.1615238116184697,0.279978100251674,0.033551963786402406,0.16
78,0.16146403930283404,0.2799413344100383,0.03345077019702385,0.16
79,0.16108431498994505,0.28011892602348093,0.03330720126916902,0.16
80,0.16109203945883824,0.28010875080709025,0.033241581590762584,0.16
81,0.16109433998523826,0.28013301585272354,0.033196246474033284,0.16
82,0.16110779132193545,0.2801485855549876,0.033140840570155074,0.16
83,0.16113628566925023,0.28016541414178453,0.033095398335316176,0.16
84,0.1610545456299502,0.28010524409529397,0.03302878182922436,0.16
85,0.1610815873249139,0.2801189876697763,0.03298148736072396,0.16
86,0.16112017882408114,0.2801442699153919,0.03292451149208049,0.16
