,x0,x1,x2,y0,y1,sample,out_hull
0,-4.478035838932932,-0.8046742324566742,3.9550129625520545,0.7239639258559769,0.2251311798967987,True,True
1,-8.046051936658461,-1.9975019324329806,-2.8023829252712233,1.0,0.0,False,False
2,-10.134155352999889,8.257483722973712,-4.6832893408292025,1.0,0.0,False,False
3,2.0539481116496434,-2.702683372706798,-0.6935874551776496,1.0,0.0,False,False
4,9.0005083775239,-2.1274992516219333,-2.9825691054665495,1.0,0.0,False,False
5,-2.005470801135672,4.228477917500244,-3.1035821965711077,1.0,0.0,False,False
6,-8.982548477068619,-0.4219018548224129,-1.0754827571113939,1.0,0.0,False,False
7,1.7886658379288702,-3.2226454524719,6.408304308060007,1.0,0.0,False,False
8,1.6126512389349905,-6.92570046032923,1.3127160577890757,1.0,0.0,False,False
9,4.998912383356309,-1.4579445611148598,1.1274429246876407,1.0,0.0,False,False
10,-5.557663523227557,1.8172391367778058,3.8312365109827384,1.0,0.0,False,False
11,-6.710737755939002,-0.0925745746256921,2.7370811285210337,1.0,0.0,False,False
12,-5.869731932362686,2.7130067309027486,-3.2212928324605348,1.0,0.0,False,False
13,-9.545106236886504,6.6559805427653025,-3.9381038751233812,1.0,0.0,False,False
14,-3.929375352341512,-1.034298838446891,2.1213359080995287,0.6865943403887135,0.28034582959260956,True,False
15,-2.3756566001943638,1.8170158488664645,-7.0344718352478255,0.5019217860971138,0.1517194737947208,True,False
16,-6.246101703322644,-0.3104689297923011,0.8684669150454473,1.0,0.0,False,False
17,-7.429099916018149,-1.8073834693396704,-3.4278712269698155,1.0,0.0,False,False
18,-4.7180742714448,0.5343267747588957,-1.177801057602778,1.0,0.0,False,False
19,0.37739389724162115,-1.8610642198742768,-2.7854416293996853,0.23145534159372014,0.44346895909800493,True,False
20,-5.81359023958819,3.3268998172662623,1.80801043929607,1.0,0.0,False,False
21,-2.153706885583235,3.9888924561677017,-0.5195038280991043,1.0,0.0,False,False
22,-7.428847688410496,-1.3869645578203302,-3.9704802101013135,1.0,0.0,False,False
23,-5.951796022468834,-2.828441365697408,-3.1827814801331393,1.0,0.0,False,False
24,-2.2071221384254147,-5.066827715574761,-1.8224089754121444,0.2639636528044825,0.6215338862664833,True,False
25,-7.716933159524089,1.1951311621237424,-1.3654043736273558,1.0,0.0,False,False
26,-2.9907145156004282,-7.6434661155590335,-0.6887273446402601,0.19266707861369067,0.807332921381613,True,False
27,-4.22974145003678,-2.697721315122493,1.0998445677368878,1.0,0.0,False,False
28,-5.952462355240321,0.8883951089352528,-9.084933406872134,1.0,0.0,False,False
29,-7.19347882279493,-5.603442955471187,2.6535342529164097,0.603808681925124,0.39619131807458624,True,False
30,-6.301664624427373,-2.915648184872847,1.296966124314875,1.0,0.0,False,False
31,2.598118096008659,1.9727522361542107,-1.2102799877441923,1.0,0.0,False,False
32,-0.39618212043559087,4.773683501304212,-3.2818874917385217,1.0,0.0,False,False
33,-8.296072385651334,1.8921351429395208,-1.7080733521334623,1.0,0.0,False,False
34,-4.217911183551545,2.2518092714062274,0.7146026672579657,1.0,0.0,False,False
35,-2.0561140536120486,1.3887348777365627,-2.2561653964590267,1.0,0.0,False,False
36,-3.03445976742273,2.7463998892167916,0.539680938163309,1.0,0.0,False,False
37,-2.928946524961424,3.1673238819791214,-4.323422435201403,0.63468500379631,0.06482354351806693,True,False
38,-5.485374239060204,1.5471996818406866,-1.6350312974297558,1.0,0.0,False,False
39,0.5345889922756502,3.9972968706536234,-2.8664860600227438,0.3944785318052911,0.08230831105104777,True,False
40,-3.296683377228404,5.405910920979953,1.5405518215912286,0.7050781340332964,0.015672172316257674,True,False
41,-12.36152110723237,-3.392279347975721,-1.5877292510476473,1.0,0.0,False,False
42,-4.744959481294696,4.813016503005495,-4.456789434136293,1.0,0.0,False,False
43,-5.146811861730656,-4.436948498151335,3.4687513669498826,1.0,0.0,False,False
44,3.0180363619434427,1.6718631540948639,4.097239995347376,1.0,0.0,False,False
45,-2.9956488033504356,-5.463621670635198,-2.766527915613703,0.34039342930287547,0.6318733200497714,True,False
46,-2.7880203825008256,-4.8722339391836185,5.104200500290036,0.42051032167422564,0.5350977927499104,True,False
47,-2.8854255750050966,1.3024866029805393,3.6178851127561935,1.0,0.0,False,False
48,-3.8303489501225108,7.6137425634976745,-6.497136889291285,1.0,0.0,False,False
49,1.3427053341107138,-4.986726163856412,1.1770467290279611,1.0,0.0,False,False
50,-10.310494358961549,-5.257623934191929,-0.5423300334820953,1.0,0.0,False,False
51,-3.523145512760162,-4.936077342015487,-3.7077701753164107,0.42397100815338234,0.5249487127793849,True,False
52,-6.53827437581945,-3.773225677402529,-0.2842878704787987,1.0,0.0,False,False
53,-2.5668291984894944,-1.0868817785557061,-2.6353605678997187,1.0,0.0,False,False
54,1.3624250006419123,1.4139568085641265,-7.677120445017871,1.0,0.0,False,False
55,-3.2328927074063323,-0.8486473098989908,2.127917297846623,0.6042818722449705,0.31583570710594827,True,False
56,-6.321730401908095,5.2139959376180345,3.9637946480126867,1.0,0.0,False,False
57,-8.212567718156345,-3.0328213458714335,4.051950518203857,1.0,0.0,False,False
58,8.53321115848865,-3.350454452718223,-4.191945632365911,1.0,0.0,False,False
59,-9.283823734527614,7.94900133110054,-1.659605723789046,1.0,0.0,False,False
60,-1.3531369466999514,3.577657565895746,1.2879623521608383,1.0,0.0,False,False
61,-1.057632217770622,1.4567791470947509,-6.40423888708925,0.440598270755528,0.16748415456527524,True,True
62,-9.780821941957013,-7.87202245796267,-1.504050189766519,0.6308698959690364,0.3691301040306295,True,True
63,-6.781520924507203,3.2133090398134074,0.16357478851814644,1.0,0.0,False,False
64,-10.309296503815483,-2.858402513246671,6.268010308779963,1.0,0.0,False,False
65,-6.34477560430252,3.581021317563223,-0.27015315302230797,1.0,0.0,False,False
66,-5.466150178267555,-5.771281469518246,3.565129583430213,0.4991536874062855,0.49172123335028606,True,False
67,-10.149384619708256,-1.4944877378085843,-1.500209805422864,1.0,0.0,False,False
68,-2.7297793646091653,1.550619085537972,0.3105536547229834,0.7327410139190487,0.12157188911298043,True,False
69,-4.408982129728253,-3.7058809859079687,-1.5702875265585805,0.4808038182472754,0.5058426038349289,True,False
70,-7.174586733159709,2.4051175671383365,9.372422639006988,1.0,0.0,False,False
71,0.8334456190908259,-0.2458461416804172,-4.074465150940939,1.0,0.0,False,False
72,-0.3428247549806738,-0.12175586602667404,4.733231190229893,1.0,0.0,False,False
73,-16.17164237159831,-4.7300458671561145,5.217701424117198,0.6986071972308143,0.2943117824911447,True,True
74,-3.494794424834635,-0.6836924120808145,-2.1717061431730675,0.7174868515676515,0.1814241032239029,True,False
75,-6.446697559935284,1.8125272992834154,-1.4247822818262934,1.0,0.0,False,False
76,2.803253083795884,-5.397593625268847,4.247519044402959,1.0,0.0,False,False
77,-8.93821203422478,3.0672272851579137,-7.640844741276819,1.0,0.0,False,False
78,-5.17378267614084,5.912859814057004,1.7979911428278808,1.0,0.0,False,False
79,1.283084228332827,8.768270873482907,2.193627743527599,0.42763141496777723,0.007061705211092154,True,False
80,-1.2957361563661594,-7.2013536435514744,2.310846203146214,0.12557321413223926,0.8126605617111793,True,False
81,-5.509861970552503,5.8461496082432305,-7.097672847905932,1.0,0.0,False,False
82,-10.101459868232602,-1.9652313195654671,-3.8493926320999923,1.0,0.0,False,False
83,-5.384033406930424,0.4369952894733145,1.148747912381375,1.0,0.0,False,False
84,-5.219484144390111,-4.456296525573828,-0.2574320724004483,1.0,0.0,False,False
85,-7.99945091464777,0.5489009665532901,-2.438409237815768,1.0,0.0,False,False
86,-11.22198653562003,2.3832575679569046,-7.911990916207832,1.0,0.0,False,False
87,-3.4972583912485398,-1.0336496629786793,2.3418704777938997,1.0,0.0,False,False
88,-2.0652973186984926,2.272882193388749,1.5547130449454611,1.0,0.0,False,False
89,1.8721585522081625,1.5859985905154703,6.760879630312077,1.0,0.0,False,False
90,-5.566925193893079,-4.64734365769399,2.3133269318920373,1.0,0.0,False,False
91,-2.8838421153231915,2.8566110986019817,3.381915811447422,1.0,0.0,False,False
92,-10.622167135929237,3.3798196607030233,1.9225280229878545,1.0,0.0,False,False
93,-2.7878285781179186,-1.6003058481997512,-8.007187917291429,1.0,0.0,False,False
