,x0,x1,x2,y0,y1,sample,out_hull
0,-7.326395611071814,4.1521171174307305,0.8084973895407399,1.0,0.0,False,False
1,-3.7494652592917372,1.130620621470429,-8.035331985442571,1.0,0.0,False,False
2,-7.2814822013562726,-1.9366143759815242,-3.804457704144248,1.0,0.0,False,False
3,-3.9765499860733278,0.5558820775393478,-2.817534893808362,1.0,0.0,False,False
4,-4.209273203981588,-1.3740920828378311,-3.794026609284573,1.0,0.0,False,False
5,-7.598546252819505,1.3596746905113875,1.1968240878943068,1.0,0.0,False,False
6,0.9261014951344795,-8.992397645454801,2.987661906298687,0.07329431207269724,0.7360657064687911,True,False
7,-5.632500382660527,-3.05675951916633,-2.133437389389105,1.0,0.0,False,False
8,2.0486610990731187,9.279424974895047,-5.146128080506759,0.35226700699335617,0.010895565496724683,True,False
9,-12.994191731136114,5.109008555610161,-4.41249196141661,0.9156235675670512,0.029622918643442298,True,False
10,-6.855658146575594,-5.134713060403165,-5.327242682290135,1.0,0.0,False,False
11,-3.658397329074364,-10.155059119458015,-1.7142225917803693,1.0,0.0,False,False
12,-4.372077729968275,1.9067209878987903,2.464364358569587,1.0,0.0,False,False
13,1.5688849396823226,-6.6338940780531,8.199279530442606,0.12311393989137472,0.5955150890692348,True,False
14,-2.9544930907515483,-0.9231525335814121,-1.5596610436229328,1.0,0.0,False,False
15,-4.958663913400453,-2.6088840441542493,-2.0352906779114632,1.0,0.0,False,False
16,-6.44185980885106,3.5877253066174886,-4.318414393585281,1.0,0.0,False,False
17,-0.18262474584343114,-4.993978933058731,-3.2588801807012744,1.0,0.0,False,False
18,-7.801896742704336,-0.3217599909360414,0.9962046663192684,1.0,0.0,False,False
19,1.104080295025496,-10.852543712044007,-3.785605132807831,0.058740398910982976,0.8082593070747421,True,False
20,-3.8605429006978307,6.759074848260102,5.285039542617676,0.659228301773958,0.08380691925221125,True,False
21,-0.02022739706308714,-1.741843719232455,4.740909776997055,0.2645175126871044,0.4121781258481842,True,True
22,-4.47625244927908,-7.6259683631889885,6.589601596099732,1.0,0.0,False,False
23,-10.383089146007986,3.7418783118381085,-5.412563010663121,1.0,0.0,False,False
24,-5.188295323274977,8.960520873863244,1.7496097195681295,0.7354816360677622,0.026385018468665648,True,False
25,-8.745584762199567,-2.1589191915480153,4.840473315804651,1.0,0.0,False,False
26,-0.8092938395096141,1.7259732058214696,2.866888107826493,1.0,0.0,False,False
27,-9.793475267524558,0.39783850781124763,2.416603266306239,1.0,0.0,False,False
28,-10.877905815310918,1.1217883725711255,-10.847635310732842,0.6989343242363864,0.14672938996197685,True,True
29,1.2800334899808163,-3.232089645834312,0.08932862471349047,1.0,0.0,False,False
30,-8.818893325425265,-2.9209118255960056,-1.1928484879490624,1.0,0.0,False,False
31,1.6718984706626348,-8.436280829437637,-2.0526764337116012,1.0,0.0,False,False
32,-13.826134614888758,-2.327055374554266,-4.720775095239229,1.0,0.0,False,False
33,-7.007614608051883,-0.546083071133489,3.7561088975419357,1.0,0.0,False,False
34,-10.617369663967175,7.224379059276427,2.7505331379685263,1.0,0.0,False,False
35,-2.808852193560844,-10.739595024947397,-2.2112111717399,0.19042068613021282,0.7672992393411128,True,True
36,-3.959422769500179,4.765910779836615,0.44130372927046074,1.0,0.0,False,False
37,0.7090092053990968,-6.888289016571222,-3.4907545106654316,1.0,0.0,False,False
38,2.346599719903419,-3.347939933741707,-0.483703568306981,1.0,0.0,False,False
39,0.2448828702957444,2.1870724506907675,-8.996834117404255,1.0,0.0,False,False
40,-7.281914388115738,1.1093074587004959,-0.04162341579672858,1.0,0.0,False,False
41,-13.816783063180706,3.2778275323754404,-8.417838111737314,0.8243027310648358,0.08129078898847401,True,False
42,-4.05643841270662,-0.10421195105697621,-5.628135229966442,1.0,0.0,False,False
43,-11.508166881113969,-7.341649776107274,-2.0876435078828703,1.0,0.0,False,False
44,-8.660803022700902,-4.037208510726836,-2.4352680681596115,0.7138958556138971,0.2859012249992189,True,False
45,-8.34226629598959,-3.087319478775021,-0.02203328864855701,1.0,0.0,False,False
46,-0.0038481365160012715,6.506016403208642,-6.729146721454067,0.42614871929198767,0.07063631798788579,True,False
