,x0,x1,x2,x3,y0,y1,sample,out_hull
0,5.1,3.5,1.4,0.2,1.0,0.0,False,False
1,4.9,3.0,1.4,0.2,1.0,0.0,False,False
2,4.7,3.2,1.3,0.2,1.0,0.0,False,False
3,4.6,3.1,1.5,0.2,1.0,0.0,False,False
4,5.0,3.6,1.4,0.2,1.0,0.0,False,False
5,4.4,2.9,1.4,0.2,0.2659889817419254,0.3605391828587099,True,False
6,4.9,3.1,1.5,0.1,0.26664244282864963,0.36018023566608715,True,False
7,4.8,3.0,1.4,0.1,0.2666737729604116,0.36023387927807465,True,False
8,4.3,3.0,1.1,0.1,0.26646500671390383,0.3602808171949947,True,False
9,5.8,4.0,1.2,0.2,0.2628713811793182,0.3610409511410566,True,False
10,5.7,4.4,1.5,0.4,0.2595509737126644,0.3617054823687514,True,True
11,5.4,3.9,1.3,0.4,0.26489829671802784,0.36053511546029987,True,True
12,5.1,3.5,1.4,0.3,1.0,0.0,False,False
13,5.1,3.8,1.5,0.3,1.0,0.0,False,False
14,5.4,3.4,1.7,0.2,0.2646777949082728,0.36065233918683354,True,True
15,5.1,3.7,1.5,0.4,1.0,0.0,False,False
16,4.6,3.6,1.0,0.2,0.2655571793947019,0.3603510731148738,True,True
17,4.8,3.4,1.9,0.2,0.2653131681941241,0.3605786766608652,True,True
18,5.0,3.0,1.6,0.2,1.0,0.0,False,False
19,5.0,3.4,1.6,0.4,1.0,0.0,False,False
20,5.2,3.4,1.4,0.2,1.0,0.0,False,False
21,4.8,3.1,1.6,0.2,1.0,0.0,False,False
22,5.2,4.1,1.5,0.1,0.26291443186686564,0.3610131832156603,True,True
23,5.5,4.2,1.4,0.2,0.2626511164584644,0.36114609575100287,True,True
24,5.0,3.2,1.2,0.2,0.26799208668464025,0.3597083023979659,True,False
25,5.5,3.5,1.3,0.2,0.2652739311689303,0.36046145707552574,True,False
26,4.9,3.6,1.4,0.1,0.2680044716430826,0.3596572888433488,True,True
27,4.5,2.3,1.3,0.3,0.26448794270297715,0.36088216984300275,True,False
28,4.4,3.2,1.3,0.2,0.26719726812211914,0.36007245513826924,True,True
29,5.0,3.5,1.6,0.6,0.2659414599066025,0.3603087859900615,True,True
30,5.1,3.8,1.9,0.4,1.0,0.0,False,False
31,4.6,3.2,1.4,0.2,1.0,0.0,False,False
32,5.3,3.7,1.5,0.2,1.0,0.0,False,False
33,6.4,3.2,4.5,1.5,0.0,1.0,False,False
34,6.9,3.1,4.9,1.5,0.0,1.0,False,False
35,5.5,2.3,4.0,1.3,0.0,1.0,False,False
36,6.3,3.3,4.7,1.6,0.0,1.0,False,False
37,4.9,2.4,3.3,1.0,0.0,1.0,False,False
38,5.0,2.0,3.5,1.0,0.2597452815823688,0.36255055685039966,True,False
39,6.0,2.2,4.0,1.0,0.2583068882789659,0.3625311364830461,True,False
40,5.6,2.9,3.6,1.3,0.0,1.0,False,False
