,x0,x1,x2,x3,y0,y1,sample,out_hull
0,4.9,3.0,1.4,0.2,1.0,0.0,False,False
1,4.7,3.2,1.3,0.2,1.0,0.0,False,False
2,4.6,3.4,1.4,0.3,1.0,0.0,False,False
3,4.4,2.9,1.4,0.2,0.2637533163371207,0.4294714186610342,True,False
4,4.9,3.1,1.5,0.1,0.26395569644427336,0.42915918065955677,True,False
5,5.4,3.7,1.5,0.2,1.0,0.0,False,False
6,4.8,3.0,1.4,0.1,0.26315200895469903,0.4295772128073381,True,False
7,4.3,3.0,1.1,0.1,0.26305877688055146,0.4295066341484376,True,True
8,5.8,4.0,1.2,0.2,0.2605456717053358,0.4303520887596378,True,True
9,5.7,4.4,1.5,0.4,0.2579441120590972,0.43113280121720554,True,False
10,5.4,3.9,1.3,0.4,0.26221218835709925,0.4294918498825749,True,True
11,5.7,3.8,1.7,0.3,1.0,0.0,False,False
12,5.1,3.8,1.5,0.3,1.0,0.0,False,False
13,5.4,3.4,1.7,0.2,0.26184777357821376,0.43008517014074726,True,True
14,5.1,3.7,1.5,0.4,1.0,0.0,False,False
15,4.6,3.6,1.0,0.2,0.26195255567341924,0.4296191202842525,True,True
16,4.8,3.4,1.9,0.2,0.2622795195909471,0.43007735956796156,True,True
17,5.0,3.4,1.6,0.4,1.0,0.0,False,False
18,5.2,3.5,1.5,0.2,1.0,0.0,False,False
19,5.2,3.4,1.4,0.2,1.0,0.0,False,False
20,4.7,3.2,1.6,0.2,1.0,0.0,False,False
21,4.8,3.1,1.6,0.2,1.0,0.0,False,False
22,5.2,4.1,1.5,0.1,0.2604638084880589,0.4304244018999687,True,True
23,5.5,4.2,1.4,0.2,0.26040904548202054,0.4305076690290842,True,False
24,5.0,3.2,1.2,0.2,0.2657034569423218,0.42820018390782466,True,False
25,5.5,3.5,1.3,0.2,0.26179389054419966,0.4299861839691027,True,True
26,4.9,3.6,1.4,0.1,0.26525033808894816,0.4284279973779248,True,False
27,5.1,3.4,1.5,0.2,1.0,0.0,False,False
28,4.5,2.3,1.3,0.3,0.26157512301333513,0.4300944047935322,True,True
29,4.4,3.2,1.3,0.2,0.2651493769881987,0.4285735360494922,True,True
30,5.0,3.5,1.6,0.6,0.2616065570950956,0.4301121569387814,True,False
31,4.8,3.0,1.4,0.3,1.0,0.0,False,False
32,5.0,3.3,1.4,0.2,1.0,0.0,False,False
33,6.4,3.2,4.5,1.5,0.0,1.0,False,False
34,5.5,2.3,4.0,1.3,0.0,1.0,False,False
35,6.5,2.8,4.6,1.5,0.0,1.0,False,False
36,5.7,2.8,4.5,1.3,0.0,1.0,False,False
37,6.3,3.3,4.7,1.6,0.0,1.0,False,False
38,4.9,2.4,3.3,1.0,0.0,1.0,False,False
39,5.2,2.7,3.9,1.4,0.0,1.0,False,False
40,5.0,2.0,3.5,1.0,0.2598884326091269,0.43153957885277183,True,False
41,5.9,3.0,4.2,1.5,0.0,1.0,False,False
42,6.0,2.2,4.0,1.0,0.2589371322789086,0.43147414489408364,True,False
43,6.1,2.9,4.7,1.4,0.0,1.0,False,False
44,5.6,3.0,4.5,1.5,0.0,1.0,False,False
45,6.2,2.2,4.5,1.5,0.257335632728859,0.43144521276324643,True,False
46,6.1,2.8,4.7,1.2,0.0,1.0,False,False
47,6.4,2.9,4.3,1.3,0.0,1.0,False,False
48,6.6,3.0,4.4,1.4,0.0,1.0,False,False
49,6.8,2.8,4.8,1.4,0.25661577552402826,0.43265793877215,True,False
50,6.7,3.0,5.0,1.7,0.0,1.0,False,False
51,5.5,2.4,3.8,1.1,0.0,1.0,False,False
52,5.5,2.4,3.7,1.0,0.0,1.0,False,False
53,5.8,2.7,3.9,1.2,0.0,1.0,False,False
54,6.0,2.7,5.1,1.6,0.0,1.0,False,False
55,5.4,3.0,4.5,1.5,0.25680421758528094,0.4327884775711088,True,True
56,6.3,2.3,4.4,1.3,0.2572829661880727,0.43227871902626747,True,True
57,5.5,2.6,4.4,1.2,0.0,1.0,False,False
58,6.1,3.0,4.6,1.4,0.0,1.0,False,False
59,5.6,2.7,4.2,1.3,0.0,1.0,False,False
60,5.7,3.0,4.2,1.2,0.0,1.0,False,False
61,6.2,2.9,4.3,1.3,0.0,1.0,False,False
62,5.1,2.5,3.0,1.1,0.0,1.0,False,False
63,5.7,2.8,4.1,1.3,0.0,1.0,False,False
64,6.3,3.3,6.0,2.5,0.2561889965360566,0.43087189503060436,True,True
65,5.8,2.7,5.1,1.9,0.0,0.0,False,False
66,6.3,2.9,5.6,1.8,0.0,0.0,False,False
67,6.5,3.0,5.8,2.2,0.0,0.0,False,False
68,7.6,3.0,6.6,2.1,0.0,0.0,False,False
69,4.9,2.5,4.5,1.7,0.25918319300413983,0.43089584999881914,True,True
70,7.3,2.9,6.3,1.8,0.25491550449017514,0.4304098935867142,True,True
71,6.7,2.5,5.8,1.8,0.0,0.0,False,False
72,7.2,3.6,6.1,2.5,0.255016891068721,0.4308780389838024,True,False
73,5.7,2.5,5.0,2.0,0.25555586265062236,0.4315713371669283,True,True
74,5.8,2.8,5.1,2.4,0.2572342653441004,0.43061800756556967,True,True
75,7.7,3.8,6.7,2.2,0.2556081845326537,0.4312104443953316,True,True
76,7.7,2.6,6.9,2.3,0.25576639805736634,0.43121024808630387,True,False
77,6.0,2.2,5.0,1.5,0.25603597239291365,0.43151270890749266,True,False
78,6.9,3.2,5.7,2.3,0.0,0.0,False,False
79,5.6,2.8,4.9,2.0,0.0,0.0,False,False
80,7.7,2.8,6.7,2.0,0.2558231385707067,0.4313728207080849,True,False
81,7.2,3.2,6.0,1.8,0.0,0.0,False,False
82,6.2,2.8,4.8,1.8,0.0,0.0,False,False
83,6.4,2.8,5.6,2.1,0.0,0.0,False,False
84,7.2,3.0,5.8,1.6,0.25664227554164115,0.4311531278237821,True,False
85,7.9,3.8,6.4,2.0,0.2563629637413737,0.43141836594464594,True,False
86,6.4,2.8,5.6,2.2,0.0,0.0,False,False
87,6.1,2.6,5.6,1.4,0.2575047668161738,0.43115363757754377,True,False
88,7.7,3.0,6.1,2.3,0.25667440982035034,0.4311355412284864,True,False
89,6.3,3.4,5.6,2.4,0.25520063391563413,0.430911938092174,True,False
90,6.4,3.1,5.5,1.8,0.0,0.0,False,False
91,6.7,3.1,5.6,2.4,0.0,0.0,False,False
92,6.9,3.1,5.1,2.3,0.25691160968698973,0.431065350307915,True,False
93,5.8,2.7,5.1,1.9,0.0,0.0,False,False
94,6.8,3.2,5.9,2.3,0.0,0.0,False,False
95,6.7,3.3,5.7,2.5,0.2547287299094396,0.42999971555027916,True,True
96,6.7,3.0,5.2,2.3,0.0,0.0,False,False
97,6.3,2.5,5.0,1.9,0.0,0.0,False,False
98,6.2,3.4,5.4,2.3,0.2565095835590402,0.43115458094467307,True,False
99,5.9,3.0,5.1,1.8,0.0,0.0,False,False
