,x0,x1,y0,sample,out_hull
0,-0.6635196648393071,0.25772891294427747,0.0,False,False
1,0.8611552317440426,0.5906839764759285,1.0,False,False
2,0.13595728328186538,1.0015116954091696,1.0,False,False
3,-0.42143385195679084,-1.0167499607244768,1.0,False,False
4,-0.6061135653709018,0.798908415226469,0.0,False,False
5,-0.7438786226947225,0.43120882320167914,0.0,False,False
6,-0.5332254860567633,-0.7585793809739589,0.5169281402027686,True,False
7,0.7587528283833146,-0.5193406228492834,1.0,False,False
8,0.5869799755822106,0.8404924445424509,1.0,False,False
9,-0.6091733016293946,0.5036904099450197,0.0,False,False
10,-0.21968423107807503,0.6216105102279019,0.0,False,False
11,0.5364100259191285,-0.7564089242532204,0.5189485255806757,True,False
12,-0.6141355503441787,-0.7253525484433055,0.0,False,False
13,-0.6696478185677012,-0.5291839545619408,0.0,False,False
14,-0.6058648809386374,-0.9660859553277492,1.0,False,False
15,0.2254536801733786,0.8725339756573756,1.0,False,False
16,-0.9069558910872172,0.406786462612872,1.0,False,False
17,0.6698659092674575,-0.8786013193407476,1.0,False,False
18,-1.0587192195555528,0.33033133407329685,0.905041095584807,True,False
19,0.7716067411646678,-0.051191489013539745,0.0,False,False
20,-0.43888999538144674,-0.9979348410297139,0.9834382750190345,True,False
21,0.9332013433209879,0.2684226306160339,1.0,False,False
22,-0.8534545461052254,0.42803120399035344,1.0,False,False
23,0.7283549133263925,0.8410503090547271,0.996901043950234,True,False
24,-0.5033860451562908,0.7608117498117923,1.0,False,False
25,-0.47180687230597634,-0.5770538313658832,0.0,False,False
26,0.4108092092572529,-0.8000135182052255,0.626646871243423,True,False
27,0.2230028403126736,0.888588922423614,1.0,False,False
28,0.6901989800080415,0.7811944433130762,1.0,False,False
29,-0.44818611504766354,-0.5611227587986688,0.0,False,False
30,-0.8125096535085345,0.6181416221391777,0.9445296661999252,True,True
31,-0.8889049108534337,-0.23864808995797349,1.0,False,False
32,0.09467163943674953,0.9249359858149842,0.0,False,False
33,-0.14632112932197533,0.7665418107404922,0.21341309230384667,True,False
34,0.8579393699889502,-0.029907157176363455,1.0,False,False
35,-0.40379366855304455,-0.8479306781830571,1.0,False,False
36,-0.036320854506643865,-0.6601093552094371,0.0,False,False
37,-0.21031261847974142,0.6243580822916225,0.0,False,False
38,-0.2609618228046447,1.0813003571565232,1.0,False,False
39,0.7687737453167189,-0.053483256581355575,0.11330833873943513,True,False
40,0.03917074840527007,-0.9976746652094091,1.0,False,False
41,-0.9675451092961789,-0.19336455812317263,1.0,False,False
42,-0.8043196899775875,0.31935389496968747,0.0,False,False
43,0.0225106534113253,-0.932952637976078,1.0,False,False
44,0.9190136577802647,-0.28720081157890753,1.0,False,False
45,0.75164929609013,-0.6284919845961905,1.0,False,False
46,0.765835361416315,0.3697769613990874,0.2828259228433668,True,False
47,0.8650000470981295,-0.16869553315311853,0.0,False,False
48,0.8679141421905313,0.6716093509010564,0.9869239968267763,True,False
49,0.6553442050189309,-0.7111155303018588,0.7360139186725289,True,True
50,-0.988275619275778,-0.18473649311015766,1.0,False,False
51,-0.4510039418650179,-0.8095582892621809,0.6013167230281228,True,False
52,-0.5382358471011905,0.6416510637562808,0.0,False,False
53,-0.4315476555688541,0.6661987900752813,0.0,False,False
54,0.7199127966608584,0.4124378480163455,0.23727581892683777,True,False
55,-0.010036900104256445,-1.1107600170104073,0.9999999999999994,True,False
56,1.0045212336609097,0.1974202539709144,1.0,False,False
57,0.2690559433691339,-0.8641910785788088,0.35885377750090913,True,False
58,-0.19410140804641177,0.8782631336161529,0.4866425682501121,True,False
59,-0.5529755730069045,-0.9150747119595901,1.0,False,False
60,0.3225440593443185,0.7647610067708649,0.0,False,False
61,0.623848219827399,0.7263808070223092,1.0,False,False
62,-0.5288816506750921,0.8477004250625702,0.7972948775229393,True,False
63,0.6616175895547021,-0.8349409877064984,1.0,False,False
64,-0.6952443557773188,-0.7935163627424153,1.0,False,False
65,0.047023146074107874,-0.933335717299226,0.6264798345988849,True,True
66,-0.385799412887821,-0.6436533816167801,0.0,False,False
67,-0.8041145939150002,0.2782826261751181,0.0,False,False
68,0.7967789033393345,-0.7956737168122906,0.9988724140421311,True,False
69,0.451202863740534,0.8276076933228418,0.6472015686688429,True,True
70,0.369932247845968,0.707438384483057,0.13992623471238907,True,False
71,-0.3235652077805385,0.6636816802839233,0.0024542107335026623,True,False
72,-0.7432242276174384,-0.2965918164901337,0.0,False,False
73,0.20686781550475614,-1.024537434520958,1.0,False,False
74,-0.0608458301805168,-0.9926750778998874,0.0,False,False
75,0.8040038942600574,0.43242098707709553,0.0,False,False
76,0.4065932823130757,0.9281368444934855,1.0,False,False
77,-0.004899328475171397,0.9635870516903503,0.0,False,False
78,0.8561292514831091,-0.06977915637101925,0.0,False,False
79,0.9270365252443018,-0.3258944400021948,1.0,False,False
80,-0.5246644531800766,-0.444559267971814,0.0,False,False
81,-0.8820675941651231,0.5733103951671116,0.9898509390428805,True,True
82,0.8225280997761943,0.6596808641082931,0.9690648601743146,True,False
83,-0.8228382247916258,0.288542512770851,0.3297640622620183,True,False
84,-0.1278410171854497,-0.9287251018421928,1.0,False,False
85,-0.9255866520563711,-0.3434611429323311,1.0,False,False
86,0.36925388833142403,-1.0433875717686982,1.0,False,False
87,0.3390716942808266,-0.5979931123667515,0.0009618676218999614,True,True
88,-0.7690035810142121,0.3318834549973656,1.0,False,False
89,-0.3805630183472386,-0.8187355225597481,0.0,False,False
90,0.24756054293161522,-0.7544252474502579,0.0,False,False
91,0.5518148923610705,0.43216611999103993,0.0,False,False
92,0.4315632706593959,-0.8349018757131832,0.0,False,False
93,0.24604921270201585,1.0286661119397251,1.0,False,False
94,0.654528331793639,0.09940543798740893,0.0,False,False
95,0.7737417461568603,-0.266622023907275,0.15592049299055602,True,False
96,-0.38995104245839707,-0.6860760208560129,0.0,False,False
97,-0.17731032074446654,-0.9201924143314603,0.6537602169976002,True,False
98,-0.8602990116310003,-0.3553388176697331,0.0,False,False
99,0.5510225571854146,-0.41463197465909957,0.0,False,False
100,0.5516465753416893,0.5064214674972874,0.0,False,False
101,-0.23490930714914546,1.0624432961208807,0.9856711450544462,True,False
102,-0.7178929326474517,-0.28881704350482906,0.0,False,False
103,-0.8849033215794717,-0.671499731244743,1.0,False,False
104,0.700267188383427,0.576512637950116,1.0,False,False
105,0.7141935948449555,0.4571585144787021,0.0,False,False
106,-0.1998178425501539,-0.733954821283532,0.029955402544449245,True,True
107,0.32043354160197857,0.8323308783209004,0.0,False,False
108,-0.9056003349658961,0.5386014679571187,0.0,False,False
109,0.7259930320444136,0.2284350883655509,0.0,False,False
110,-0.991028778427649,-0.2676287384098033,0.0,False,False
111,0.746625541266412,-0.19038147556725563,0.0,False,False
112,0.23085621808929604,-0.716649295492842,0.0,False,False
113,-0.17925067128805994,0.9120081674192907,0.5629432487981273,True,False
114,-0.21677776423118858,0.9014306415619938,0.0,False,False
115,-0.11022101594985433,-1.0237748420828852,0.9856279393849812,True,False
116,0.6478222465631681,0.5550116599039151,0.2805322162945404,True,True
117,-0.9650939528323533,0.4473472563626167,1.0,False,False
118,-0.55675869312062,-0.781874247554607,1.0,False,False
119,-0.5473675910297136,-0.5635135087790479,0.0,False,False
120,0.575044681601843,-0.644170956743825,0.0,False,False
121,0.9244195273691714,0.4115082679693276,1.0,False,False
122,0.32688703491308213,-0.6676614002619744,0.0,False,False
123,0.03596450482407064,-0.8677835527436535,0.0,False,False
124,-0.7486077371805558,0.34719332681439724,0.0,False,False
125,-0.6088889368808293,0.2840666848506201,0.004660721439836081,True,False
126,-0.6692227221439033,0.48930834600903145,0.0,False,False
127,-0.667267606606942,0.5090836668380172,0.0,False,False
128,-1.0072828229342812,-0.1322296563874811,1.0,False,False
129,0.7085102377839572,-0.7308947178750707,1.0,False,False
130,-0.35823543451371836,-0.7145578690949734,0.0,False,False
131,0.5718071635805541,-0.6706088453873115,0.28971858578746346,True,False
132,0.9154904376922995,0.08931753080588423,1.0,False,False
133,-0.6725014912768554,0.7720248444214451,1.0,False,False
134,-0.7162637051684846,0.13815059589046677,0.0,False,False
135,-0.7583144515713567,-0.689297789490818,1.0,False,False
136,0.05696579992059003,1.001831145569416,1.0,False,False
137,0.738019967323965,-0.6080827772275731,1.0,False,False
138,0.44707509364011033,0.7412094810221742,1.0,False,False
139,-0.8548947656460161,-0.3215261567701906,1.0,False,False
140,-0.8174058756633997,-0.7752717517728411,1.0,False,False
141,-0.3050923749089373,-0.560661738583573,0.0,False,False
142,-0.9883306905044806,-0.017183978748091466,1.0,False,False
143,-0.7245243778695829,0.319789361068158,0.0,False,False
144,0.6553647914931906,-0.6694239677281969,1.0,False,False
145,0.05078620776431855,-0.496689112498545,1.252508635799674e-15,True,False
146,0.05639179803198044,1.1037287771228552,0.9792144339023046,True,False
147,0.8068444275886619,0.5083120115600268,1.0,False,False
148,-0.38877648859163705,0.9325516946202577,1.0,False,False
149,0.7045773137389203,-0.22234069132794715,0.0,False,False
150,-0.7273930836161665,0.1682844267681114,0.03930630493546995,True,False
151,0.6052374895179541,0.6041139677628299,0.33763796582292677,True,True
152,0.4055882315159083,0.8665327139453463,0.7307956349171065,True,False
153,0.43210491683343144,0.8513488117977438,0.0,False,False
154,0.6967423141606934,-0.2843756764540866,0.0,False,False
155,-0.9634832663660315,0.3842933348264214,0.9453392116814424,True,False
156,-1.09280352729827,-0.1848105039135319,0.9999999999999997,True,False
157,-0.25864060917958476,1.2522708334436674,0.9999999999999564,True,False
158,-0.5933843859375415,-0.3010693541988877,0.0,False,False
159,-0.9842259790889752,0.5579463560351646,1.0,False,False
160,0.10124952456541145,0.9555790648620632,0.0,False,False
161,0.9907730660942662,0.27817573155109776,1.0,False,False
162,0.16906135486420037,0.9090490319533857,1.0,False,False
163,-0.4504004491325391,0.7541426372372922,0.36803037871385746,True,False
164,-0.17722758022433732,0.7314731834733548,0.0,False,False
165,0.10775553939687925,0.9071653411419334,1.0,False,False
166,0.1090223254554261,-1.03194378738878,0.8856234278281904,True,False
167,0.1482932408901771,-0.8411178820018961,0.0,False,False
168,-0.7023300013141615,0.7954789017804941,0.9433659530528778,True,True
169,0.3546768592711531,0.6780160966836688,0.1206520278302259,True,False
170,-0.9288998124332147,-0.12900994724930412,0.0,False,False
171,-0.3738825383716923,-0.8040913566417376,1.0,False,False
172,-0.8534631867160751,-0.06522824268819152,0.0,False,False
173,-1.011569582720875,0.026388509524505527,1.0,False,False
174,0.5597070657454345,-0.8257937838740741,1.0,False,False
175,0.3858055921167419,0.974860962654775,1.0,False,False
176,-0.5895087114340634,-0.8534291977010123,1.0,False,False
177,0.8841801364409828,0.8013572461823344,1.0,False,False
178,-0.08640971263074787,-0.9653735727241878,1.0,False,False
179,0.7984252190627258,-0.026664417397780388,0.0,False,False
180,-0.7984396314387309,0.2874593775729255,1.0,False,False
181,-0.6987947220780443,0.3239920226268955,0.10804413501648875,True,True
182,0.06719016425683566,-0.9883731694764938,0.0,False,False
183,0.6960051617753772,-0.3965573109604713,0.0,False,False
184,0.12621171859907396,-0.9784863095007025,1.0,False,False
185,0.6662735105004483,0.7408959187869495,1.0,False,False
186,0.6709016499906201,-0.8858405341660279,0.9916087185633262,True,True
187,-0.3158805528042903,-0.759202453742035,0.0,False,False
188,-0.9539226199498035,-0.47251025325419765,1.0,False,False
189,0.19596162620586402,-0.6152437374196614,0.0,False,False
190,-0.02867444207442249,0.8352962739713202,0.0,False,False
191,-0.5345466607583533,0.9086489014755805,1.0,False,False
192,-0.7455091875551554,0.11309274967050312,0.04488804209975305,True,False
193,-0.080324988978873,-0.9208456521790906,1.0,False,False
194,0.7588547370596417,-0.572838443870779,0.0,False,False
195,-0.3579140498440663,-0.8163653982215188,0.4336991745442184,True,True
196,1.1647971099344634,-0.2491546656830762,0.9678634983958025,True,False
197,-0.7064036310460854,-0.6989441035901822,1.0,False,False
198,0.9360247700039143,-0.3067712248529631,1.0,False,False
199,0.8849170821709572,0.58111925171576,1.0,False,False
200,-0.7544457832135688,-0.18358452528144242,0.0,False,False
201,-0.597684649246679,-0.293990847023474,0.0,False,False
202,-0.8626831213264876,-0.17801188546879093,0.0,False,False
203,-0.05912335461478672,0.7065106708777382,1.0,False,False
204,0.6032430703538684,0.6184634724287963,0.0,False,False
205,0.9999220035763561,0.5727433328806755,1.0,False,False
206,1.0715502872660803,-0.2548408939061453,0.9873562051344993,True,False
207,0.4746684105453713,-0.708871407811138,0.0,False,False
208,0.8512442149957932,0.7509854844748026,1.0,False,False
209,0.027829465739393378,-0.8437100033878526,0.0,False,False
210,0.9294053301278569,0.3467464627569035,1.0,False,False
211,0.6331272717704939,-0.7552017590353508,1.0,False,False
212,0.4329447287167877,-0.800779707832326,1.0,False,False
213,0.10527764157656821,-0.911578099681779,1.0,False,False
