,x0,x1,y0,sample,out_hull
0,0.6818600379157501,10.923318307918523,0.0020390638345351257,True,True
1,-8.104356094320428,-0.8336329499925007,0.9559839067522996,True,True
2,-9.273348207842975,-7.19972237104085,5.328330338726984e-07,True,True
3,-4.434355097592716,9.649640005995494,2.9663411521199875e-12,True,True
4,0.8009360930220496,-5.368856917482718,4.403603290635728e-07,True,True
5,-0.6555202860292918,-5.7485180275283385,3.3817475801839953e-07,True,True
6,-9.432692912213826,-1.3312406469909404,0.6069866172334386,True,True
7,-3.1900705074398163,-11.113192138832956,8.048476617603724e-07,True,True
8,-4.387953145040681,0.25644446297411044,0.9999999999999315,True,True
9,-0.5235304188668555,-4.216852864477964,7.891858182534307e-12,True,True
10,-15.08003126602015,-5.682636144770504,5.311898327086353e-07,True,True
11,1.0462676271632632,-7.7944441525840755,5.662955277926565e-07,True,True
12,2.1261191153388355,-0.10738157936687967,0.9999999999999095,True,True
13,-2.282765985196252,-4.436274739742388,0.01969718951088318,True,True
14,-3.032197027026017,-3.5066271735028103,0.29414034183416754,True,True
15,-2.823138565878629,2.2067875582460528,0.6738468964079074,True,True
16,-8.834691522163698,5.785332154389776,2.924798912571983e-14,True,True
17,-1.551890711248685,-8.651261152489559,2.738422395967819e-12,True,True
18,-0.8293709918648867,9.98906214688544,2.680573873203962e-13,True,True
19,-5.731955034326683,-0.34796212910257623,0.9999999999495864,True,True
20,-12.728545562086953,2.512473330793056,0.003981517292380706,True,True
21,5.172891945154903,0.9222133920371705,0.9999999999998376,True,True
22,2.5818673479090104,-5.222113697107596,8.787899368345286e-14,True,True
23,-0.667310849279981,-9.516378616786412,4.7264275504668657e-07,True,True
24,-4.356515701576073,1.7772260132174864,0.9663931563103205,True,True
25,-0.5350258734878935,-3.0523606710360602,2.1044779217719716e-13,True,True
26,-4.489712319243189,-3.0843434388275814,0.7731463273519408,True,True
27,-0.9479339009060471,3.809375639733667,0.024256244985433065,True,True
28,-12.923529640758934,5.348843955038383,6.321719525723452e-14,True,True
29,-0.4514903161203305,-0.6582779005612023,0.3138289700986889,True,True
30,-1.1115962418049072,-0.962311222331421,0.5014726414075498,True,True
31,-10.73898651722975,4.810093033993633,0.03792630049281565,True,True
32,3.7614399538264482,0.8066738436165423,0.9999999999999505,True,True
33,-7.918544090585988,-9.556685090367914,7.896456599609828e-07,True,True
34,-2.699879783738511,3.0795950422482927,0.40473149987887413,True,True
35,-5.9559404868936126,8.590799167438048,1.1792613846105157e-12,True,True
36,-4.9219635023345125,-9.824917004306927,5.375524088230229e-07,True,True
37,0.38779602144209185,-2.877486967018102,2.479131850026395e-13,True,True
38,-7.5491324923751595,1.426148959008517,0.9625837029022888,True,True
39,-2.7772862148674484,-4.935792368744763,0.06765315739638245,True,True
40,-7.565320701157932,-1.3797249017306226,0.9789109403569334,True,True
