,training_error,error_variance,edge_variance,real_error
0,0.3445731516399246,0.3889139058896951,2.092227046447531,0.14
1,0.3433836397604532,0.3887866107280269,2.0729033692534427,0.14
2,0.3427917751604328,0.3887042877984892,2.0546848883791418,0.14
3,0.3425430486469614,0.38862662559696864,2.044866095047994,0.14
4,0.34146761409497284,0.38861461775332456,2.0313125452917116,0.14
5,0.34097431884280716,0.38871098608193194,2.014471695221763,0.14
6,0.3407957216376077,0.3888928554372923,2.0088832134461625,0.14
7,0.34069329916383917,0.38890619393097076,1.9979063292178754,0.14
8,0.3407785537302542,0.38891897415154153,1.9966949401471819,0.14
9,0.34020066934975157,0.38891334628705154,1.9849550831210028,0.14
10,0.34049928423421943,0.38897192092746147,1.9796125871092207,0.14
11,0.340234338575857,0.3889691439535038,1.9678104941474293,0.14
12,0.339780882679253,0.3892130297440683,1.9616799435623384,0.14
13,0.3394772757493155,0.38927467427945717,1.9534809010831022,0.14
14,0.3392989516412358,0.38941208156754714,1.9417728866592217,0.14
15,0.3393655412230333,0.3892161963381591,1.9294857434019514,0.14
16,0.3399886691984394,0.3891431309395774,1.9304181297342222,0.14
17,0.3393751089093772,0.3891248875291298,1.922121488389746,0.14
18,0.3390002014769666,0.3892257206277831,1.90696066272959,0.14
19,0.3388891252655098,0.3891030834451333,1.9031437163365095,0.14
20,0.33872049309621527,0.3891145333995029,1.894221460158827,0.14
21,0.3388712523193718,0.3892839030299012,1.8896935619553346,0.14
22,0.3386138629632151,0.3892001569200562,1.881703260297821,0.14
23,0.3389621331644463,0.38922460946062487,1.8819976303048407,0.14
24,0.3390717574804414,0.38914471625989266,1.8712611761651232,0.14
25,0.338894663524092,0.389300914344391,1.8689923804698005,0.14
26,0.338757691555199,0.389241418186112,1.8714354206898147,0.14
27,0.3391900196291363,0.38929751796038214,1.8713964700327772,0.14
28,0.3391810474229073,0.3892902613475057,1.8658634759589154,0.14
29,0.338915182229225,0.3892544363551832,1.8635091656118057,0.14
30,0.33873332483611185,0.3892888316918325,1.8575328742501294,0.14
31,0.33848009405754925,0.3893220006589896,1.8547245727094013,0.14
32,0.3383402086966187,0.389204906686252,1.8486102374347693,0.14
33,0.338590061321859,0.3892294545363927,1.8463850256637535,0.14
34,0.33860742014956013,0.38919822937565757,1.8435372133859567,0.14
35,0.338888284418229,0.3891877344947844,1.8443018545656467,0.14
36,0.33884591803602193,0.38923542267983696,1.8412485978252573,0.14
37,0.3391460075015995,0.38915196154815174,1.8336003027166132,0.14
38,0.3391456801460739,0.3891271285098415,1.8286862031640276,0.14
39,0.33904259402910847,0.38907693780829217,1.8283446823478973,0.14
40,0.33895796159372393,0.3890035051472656,1.8253200615444478,0.14
41,0.33887075411982015,0.38894721069597293,1.8223084540762835,0.14
42,0.338437581781354,0.38898351267226794,1.8191697433965668,0.14
43,0.3386578450057021,0.3888291537486503,1.8155160418690819,0.14
44,0.338520782969836,0.3888270531336638,1.81524741756417,0.14
45,0.3387449607538447,0.38885139303964267,1.8120351352099417,0.14
46,0.33906167133582216,0.3888201722083418,1.8115340698399545,0.14
47,0.33908391263566845,0.3887148022164702,1.8051700660754235,0.14
48,0.33893360650715065,0.3886340067280412,1.8025777558885403,0.14
49,0.3388031179455585,0.38870948367265185,1.7987832724070227,0.14
50,0.33877969212361925,0.388745462396072,1.800757771718235,0.14
51,0.33861401006083697,0.38874659928121297,1.7973306972768563,0.14
52,0.33861132726976967,0.3886282972024447,1.793110052501598,0.14
53,0.33844135417317,0.388635910986915,1.7860391231989472,0.14
54,0.3386087574372362,0.3885908433087152,1.7824909632980976,0.14
55,0.3386146159677348,0.3885364927342947,1.7789753478187544,0.14
56,0.33859180306306924,0.3885428986193922,1.775928392497596,0.14
57,0.338507311583148,0.38845428535666016,1.774311261515934,0.14
58,0.3383272342905395,0.38854159455673437,1.7774053519477555,0.14
59,0.33882306537048285,0.3885465504564809,1.7748664029837307,0.14
60,0.3389652095807358,0.388494752857042,1.7701655828213005,0.14
61,0.33941644247385266,0.3884109416539234,1.7706966120586851,0.14
62,0.33924737704693836,0.38838485851422566,1.768258320423656,0.14
63,0.339084857961254,0.3883847386699811,1.7692235338918254,0.14
64,0.33897015176502343,0.38835933892345487,1.7699870919455405,0.14
65,0.3389386091340871,0.3883686455074072,1.7672278414385951,0.14
66,0.3388397944370067,0.3883421708983925,1.7659118194738763,0.14
67,0.33862733439649184,0.38840081756321726,1.7753086113269931,0.14
68,0.33914757478735813,0.388323623260911,1.7735723843627706,0.14
69,0.3386501494101527,0.38825080656763455,1.7707070860507914,0.14
70,0.3388162284788038,0.3882335945151814,1.769817466102842,0.14
71,0.33834018327214566,0.3882136434872701,1.7658708389753441,0.14
72,0.3385847549497159,0.3882287968561601,1.7663608177659313,0.14
73,0.33892169578070036,0.38805380979220994,1.7636262033556152,0.14
74,0.3390606975830775,0.3879377304754196,1.7655071263108155,0.14
75,0.339535914269487,0.3879158533581707,1.7598892626710323,0.14
76,0.34001854081880406,0.3878611512706145,1.7583739524353141,0.14
77,0.3399384625400676,0.3879414782102814,1.757590982350923,0.14
78,0.3402397270396327,0.3880421865039593,1.7554634787571026,0.14
79,0.34039921289856473,0.3879414906067993,1.7530083667594323,0.14
80,0.34017141056594846,0.3878908372807181,1.7553361832499148,0.14
