avs,sigmas,evars,rerrs
0.11197700743645056,0.18734312595825695,0.6835803993588401,0.068
0.10838525453701947,0.18628953246747326,0.6614331079765631,0.065
0.10698674295282347,0.18609099346146288,0.6403117948301084,0.064
0.10676896715607799,0.18634187559921422,0.6268835402376645,0.068
0.1052411193133606,0.18576534166619768,0.6135105004377754,0.069
0.10532789078843659,0.18664006194884508,0.6030903878041278,0.065
0.1055103410972278,0.1866497643435026,0.5928237426097902,0.065
0.10464692223001593,0.18585061407785955,0.5829366978584425,0.066
0.10506330731624836,0.18650025102987153,0.576083873214566,0.064
0.10602660908144318,0.1868796161344667,0.5710037576831997,0.069
0.10623423708919741,0.1877015513666658,0.5656372218741075,0.073
0.10663378694667244,0.18799080214967048,0.5602597205164288,0.077
0.10680466311387281,0.18836127396435054,0.5551818921065762,0.071
0.10673459732124295,0.1889316595074783,0.5520603608836867,0.072
0.1071443326878277,0.18892022158494923,0.5452259160152437,0.07
0.1075751093472877,0.1896280377601818,0.5422534563005011,0.067
0.10824062283757759,0.19066777724303532,0.5387641388901802,0.068
0.10913160542226298,0.19092440905906818,0.5336045194452435,0.068
0.10980914907620565,0.19190948442988864,0.529793351447156,0.07
0.11088410447852998,0.19221985826187502,0.5272732226233632,0.067
0.11034257507944051,0.19223038631322223,0.5237274742429768,0.066
0.11140179219795836,0.19204035978316072,0.51949766766959,0.069
0.11160150467290517,0.19230297074451952,0.516258455122286,0.067
0.11253635718599511,0.1926376742901305,0.514771174759943,0.066
0.11396033739236106,0.19295053065185336,0.5128314137401305,0.067
0.11415980784212226,0.19436103517657383,0.5088104987059595,0.072
0.11311028700154084,0.19382070200285365,0.5096743066001058,0.074
0.11561023638517667,0.19520387653090485,0.5065962926296647,0.074
0.11531530829992183,0.1944782263291158,0.5064357298231182,0.078
0.11675596303853283,0.19492169737691536,0.503920872942279,0.075
0.11508349267582266,0.194541921594389,0.5031864155099377,0.074
0.11589583541628698,0.19553463487118122,0.49927238433313176,0.076
0.11733132163916848,0.19649534552936343,0.49938957307075554,0.075
0.11728577980295507,0.19633123665839017,0.49717131284594634,0.079
0.11748471635332211,0.19649681728465349,0.49479237295734385,0.075
0.11737103169619996,0.1963642902350798,0.48831634528370116,0.077
0.11743612653834828,0.19609090606762106,0.4882636663573524,0.076
0.11759952245737125,0.19645082415406842,0.48851691192011015,0.076
0.1175476253888779,0.19563790607643594,0.48754110312571486,0.077
0.11786071111213497,0.19560892071312747,0.48589031431492025,0.074
0.11795885867584092,0.19574671484280143,0.48472972156262684,0.07
0.11759400622171486,0.19516570657505491,0.48211895645318986,0.068
0.11930269692231231,0.19611744949302437,0.481694516326879,0.07
0.1182510703234504,0.19578079413059177,0.4801877969587774,0.069
0.11889673568020183,0.1965422253893173,0.4781850112344928,0.072
0.11886821985137457,0.1959171946112601,0.4782771705291251,0.07
0.12015653686899373,0.19726459593100532,0.4756911252200985,0.074
0.11987647566350695,0.19753524012252952,0.47588573943691087,0.074
0.11975736173121196,0.19732683310487942,0.47472420512148283,0.075
0.11896256456514014,0.19693794032568254,0.4740596740887251,0.074
0.11952901350523393,0.19709508889470492,0.47311537977339696,0.075
0.11968413709630608,0.1972181989301142,0.471183182249284,0.073
0.11998556206041816,0.1971891518181018,0.47075147777822,0.072
0.11995430144777348,0.19705617400471226,0.4697559685947474,0.074
0.12067098982976032,0.1975311686235064,0.46953319389160286,0.076
0.11948166095476184,0.19700403483741877,0.4686929882810331,0.078
0.11830966440451139,0.19689281456027213,0.46873164008435836,0.077
0.11902009797652742,0.19717634131407635,0.46777565124157816,0.076
0.11792321581770905,0.19679427396903537,0.4678015374013493,0.08
0.1180971528592294,0.19627364342487214,0.46709787539628245,0.076
0.11787549744475731,0.197263803591341,0.4666689221409399,0.081
0.11828652080390085,0.19799037910490486,0.46599034939352446,0.078
0.11829373020132745,0.1980272175391237,0.46527313774970425,0.081
0.11764882870312846,0.1971167747595307,0.46351674912120233,0.075
0.118181836434039,0.19678880887329891,0.4636006695783526,0.075
0.11813079932681674,0.19652848269440104,0.4641182500038134,0.077
0.11809096754187651,0.19616366831121423,0.46280455910305734,0.071
0.11876087590499165,0.19632048975766617,0.4628979966047693,0.074
0.1194115962219874,0.1966214952038476,0.4607383956675984,0.076
0.11985820097023356,0.19707675838291816,0.4615079630991185,0.073
0.12167470312107603,0.19844352456554099,0.4612489850643104,0.082
0.12193311749346461,0.19893010879501472,0.46110635049941934,0.081
0.12281731054395538,0.1993637462290045,0.46204502160869776,0.085
0.12176830002274715,0.19851639846121352,0.4599233386845831,0.08
0.12074034526894163,0.1986023141911611,0.4598537571279234,0.081
0.12414966732424493,0.1998507539981711,0.4590168049726698,0.086
0.12364832410340139,0.19998117078620317,0.4581370504726905,0.085
0.12470741846634253,0.200843409738058,0.45900572414036495,0.089
0.1254897703931034,0.20133399103685645,0.4588701189473998,0.086
0.12430200864262002,0.20031807681267555,0.45924182193918694,0.085
0.12501355406329906,0.20096381011771558,0.4577463995649528,0.082
0.12379929973331195,0.2007167631259706,0.45916085786524274,0.079
0.12400155595824804,0.2005449608272718,0.45763949482893745,0.08
0.12347766074216335,0.2001687435475356,0.4580243005479147,0.079
0.12479001250346478,0.20077910019107448,0.45819464082696865,0.08
0.12398923140660122,0.20028072042016548,0.4576390138555493,0.079
0.12418998945950734,0.20023242248686773,0.4575225461193158,0.08
0.12359867963579821,0.20067442659049348,0.45668591769296546,0.082
0.12293988518909747,0.20036954074243657,0.45774790226450984,0.081
0.12289235558699112,0.20095072344545953,0.4581785959189297,0.081
0.12259716856355443,0.20072781311633203,0.4569130641191284,0.08
0.12299578093493134,0.20057639069561825,0.458643547546907,0.079
0.12370179837131101,0.2013599112075481,0.45691850901927833,0.081
0.12336701071864122,0.20051606579822245,0.4570125340282863,0.084
0.1241814785079466,0.20123364963185505,0.4564274169598965,0.082
0.12363052163005381,0.20099648649173738,0.4568355504499661,0.08
0.12546371040983822,0.20166815430649518,0.45595505240206735,0.082
0.123882491117058,0.20064019995051902,0.4571487933941629,0.084
0.12407428169636425,0.20051755296800727,0.45728780133829416,0.084
0.12265469146738019,0.2001068115825667,0.45671885965830317,0.083
0.12364096429524468,0.20010467132029247,0.4556602563886529,0.081
0.12333863466239454,0.2002840021654981,0.45536199636845687,0.082
0.12357470367905442,0.20033312571644363,0.45608594585782686,0.081
0.1239182218825131,0.20071075714088527,0.4547433013679291,0.082
0.12356425112447599,0.20052852188762627,0.4550503968264298,0.079
0.12392474190868448,0.20049686167805145,0.4539862524778771,0.08
0.12514802478249826,0.20109112889910985,0.45448855398071986,0.085
0.1248864718245629,0.2006897159686745,0.4547632009175165,0.079
0.12527881121963982,0.20110341573081575,0.4556583997692256,0.083
0.12493317582259743,0.20087016886227968,0.45456090285790407,0.079
0.1252931746545072,0.2011325189278415,0.45389287871787326,0.08
0.12442040763201777,0.20111734584170776,0.45496409144265054,0.077
0.12497946526260552,0.20124501147591461,0.45612298016732467,0.08
0.12302730398419232,0.19975038470688591,0.4565038381000802,0.081
0.12323962382707218,0.19931092687035903,0.4541593108243519,0.08
0.12207162095613068,0.20023428092945494,0.45239385852419534,0.086
0.12189205888389831,0.1987270024377695,0.452572397741414,0.082
0.12118578901482306,0.1982621138485176,0.4526301355427489,0.08
0.12145012780118297,0.19813491025770785,0.45253275658047754,0.08
0.12086185449713904,0.19778644542047663,0.4520867481995648,0.079
0.12277796120211885,0.19771507499868227,0.45177801725390787,0.08
0.12121543609494746,0.1980969818462663,0.4511024376386047,0.079
0.12059569786878023,0.19762468996156857,0.45026196817515707,0.08
0.12187351649905961,0.1987737721609153,0.4507546997953207,0.082
0.12205226092786314,0.19820054659874675,0.4512410429598067,0.081
0.12148818309803545,0.19849589261259767,0.4506192095388936,0.083
0.1218800206594423,0.19840041443491035,0.44990811082549054,0.084
0.1213936611634055,0.19834982986697597,0.4501463914427819,0.079
0.12207445624726858,0.19903741152949714,0.4506572761884757,0.081
0.1225205380523816,0.19884822825749962,0.4498551905133603,0.083
0.12313331138207201,0.19905622021063504,0.45089722983300984,0.082
0.12193333572874525,0.1983210629716976,0.4498117180669419,0.081
0.11951671160873474,0.19808855488468188,0.45090721710761233,0.08
0.12005833468534173,0.1982931268577539,0.4498356151403967,0.082
0.11963631222049606,0.1984485768719337,0.45080349550049037,0.083
0.12130190731833802,0.19881253417280148,0.44992609160478664,0.083
0.12028960175745743,0.19853601693137302,0.4499242200230436,0.081
0.12123010696320875,0.19847931911128147,0.4501119538547383,0.082
0.12070914224144967,0.19813177104803667,0.44999478148787675,0.081
0.12131383197008878,0.19830403324308934,0.4496375768560436,0.08
0.1210119840929825,0.19820676644308333,0.44967907182432154,0.082
0.12112065804706655,0.19825083528404083,0.4495880225019551,0.083
0.12162962455215036,0.19855021980341375,0.45008271643740033,0.081
0.12040266893974579,0.19813695295418507,0.44993470942026487,0.081
0.121933801572598,0.19911475050681296,0.45011568526649776,0.083
0.1223006816357291,0.19800949654762087,0.4505233535222822,0.084
0.12305446046954917,0.19897816177163866,0.4511123137693839,0.085
0.12151204593775475,0.1981318147599035,0.4514623282917501,0.082
0.12183141342533445,0.19839612678672652,0.4498041817203646,0.083
0.12311497496022573,0.19901398540293627,0.4491247738735359,0.08
0.12165171394985974,0.19776993902405432,0.4503732795368534,0.087
0.12167136829680711,0.19778370043225002,0.4500068501741483,0.082
0.12243267477696898,0.1981332958191274,0.45085486973933886,0.082
0.12136360634252653,0.19891822694941605,0.44981840402695245,0.084
0.1219183400935592,0.1983919142328373,0.44995210901625715,0.081
0.12247163788523241,0.19852192515851877,0.44825084239453694,0.081
0.12221580497051317,0.19789989438801017,0.4497290769126645,0.087
0.12339297367298992,0.19829670670010352,0.4496354936081235,0.081
0.12240350097931438,0.1987652889893086,0.44884497897240916,0.089
0.1194721637617476,0.1976060982238228,0.4488011417383635,0.082
0.12032945791584501,0.19837418288756034,0.44939778868211244,0.084
0.11962153314276096,0.19755308790805148,0.4489741939223414,0.084
0.12103604908204897,0.1979370186934532,0.4498753329799533,0.084
0.12212572613174105,0.1977029014686808,0.44956580123536427,0.084
0.12220910249354655,0.19755387581397407,0.449942233992427,0.084
0.122765728173863,0.19784825808159684,0.4504525372531851,0.082
0.1220544987307688,0.19786736372369026,0.45079982546779357,0.083
0.12259686771417576,0.19706005250329037,0.44935274369586437,0.086
0.12180194103392511,0.19755424380762168,0.4500349958921738,0.084
0.12183287857506823,0.1977838554873414,0.4505077107588076,0.083
0.12238020035689849,0.19805696465548034,0.4496780595398383,0.086
0.12220231636199386,0.19765194928326651,0.4490781539235454,0.079
0.1228942057502035,0.19798146221438637,0.4495714235561886,0.084
0.1224727910431594,0.19759156006719517,0.44881577558470603,0.083
0.12249442930988994,0.198039071603429,0.45147852853226583,0.085
0.12219358494036735,0.19737644931018358,0.45092578520531157,0.084
0.12221739564152573,0.19786658465447965,0.4499198692784353,0.086
0.12335589700566525,0.19835725260418766,0.4502889332383946,0.087
0.12339007271522863,0.19843115301286293,0.4495946414761957,0.085
0.12337304695696963,0.19856759665740992,0.44982167072066115,0.086
0.12203607904265946,0.19761652368286686,0.4497249492919036,0.083
0.12364376624513357,0.19878479021791043,0.45047288894152115,0.088
0.12277157701987759,0.19878484568889093,0.45144489174899183,0.083
0.12349541117966274,0.19900008981006537,0.45006957687353816,0.087
0.12347965392700484,0.1993356578301157,0.4488421012403569,0.086
0.12339000163701942,0.1998195775511303,0.44985255335818564,0.09
0.12345380922160984,0.19983292400355468,0.4493870192718512,0.085
0.1232314186228029,0.19990335076507343,0.45023363020354223,0.085
0.12329738183872986,0.19957302119945727,0.45014953539717917,0.086
0.12348141071318623,0.1999560272154502,0.4494482506596984,0.087
0.12420213489513571,0.19995141487337698,0.4491606136980022,0.086
0.12433273392486485,0.19943448067597044,0.4501666843364035,0.083
0.124435310066263,0.19979038816685726,0.44829466433023757,0.084
0.12426426450182364,0.19961918847608034,0.4494235557107775,0.089
0.1238910797041417,0.19931901955791692,0.4485941595835803,0.088
0.12391159910805684,0.19973176406046025,0.4492052986136209,0.089
0.12454869311798317,0.20026515262043462,0.448837963702013,0.092
0.1234528932529175,0.19938751415709532,0.44944718796313965,0.087
0.12309414743249528,0.20007773565246223,0.4492081001915852,0.086
0.12342119421974515,0.1994363717665388,0.4492203931047184,0.087
