avs,sigmas,evars,rerrs
0.10590063317527049,0.18405123477161714,0.6310268500312389,0.064
0.10408969265423859,0.18449656325607047,0.611253467244197,0.068
0.1032961468077832,0.1842557466439358,0.5937130914254037,0.066
0.10346873678175192,0.18461515126912545,0.5812541548605367,0.065
0.10323424794259502,0.18438582555127636,0.5708816861630166,0.065
0.10264180684605816,0.1850045078445005,0.5622288180403374,0.067
0.10284603322668934,0.185045746068588,0.5536896447032448,0.066
0.10195702261794196,0.18528187892615772,0.5430620977919515,0.068
0.10232470978898718,0.18510082686852658,0.5357862861486832,0.076
0.10173228104261221,0.18571172794339233,0.5309554735550909,0.075
0.10223913955620574,0.18601673917941683,0.5267720677821334,0.078
0.10265951666272938,0.18686412750336415,0.5217377658287624,0.075
0.10225419980322466,0.1868616536940609,0.5176551868298527,0.074
0.10200437497521364,0.18698287507926484,0.5151160480368898,0.071
0.10199729279897565,0.18699438626025913,0.5107933309731423,0.069
0.1030183941925197,0.18765799821824122,0.5095097989473406,0.072
0.1038088253611335,0.18801930523517074,0.5030698829048416,0.073
0.10498815124267694,0.18880013381424968,0.4991791718848622,0.076
0.10565733630455547,0.18903131310672056,0.4955136446470915,0.074
0.10695880777402997,0.19036079437147488,0.4925745283634238,0.076
0.10781173685119261,0.19046963532446698,0.4905535753981821,0.078
0.10893886444833521,0.19119828943896403,0.48905188714860987,0.076
0.10954890347001241,0.19190985213489517,0.48728281038389104,0.074
0.11004214280035352,0.19179965264097187,0.4851538799220802,0.078
0.11049765742963655,0.19240339277917537,0.48084864212888334,0.073
0.11022261143451083,0.19214448439320855,0.47930098833989015,0.076
0.10956882278121563,0.19194844188682103,0.4766524635525929,0.073
0.11000984049046623,0.19204816406211708,0.47656838985644306,0.071
0.10971937545383988,0.19206118432438754,0.4758089156046172,0.073
0.10941411887244219,0.19235171101411236,0.4741806007666288,0.069
0.10906673436745735,0.19250898189007454,0.4714209322101602,0.071
0.10898980910639001,0.19189145682143813,0.4708013902070751,0.071
0.10966545846300788,0.19197711462791475,0.46904426667059473,0.069
0.1100292804997447,0.19259805321091464,0.46603809250745004,0.069
0.10927859724806117,0.1918891441275634,0.46271534380327856,0.071
0.10946409413991731,0.1911695452381226,0.45842161924503816,0.073
0.10988542240025614,0.19163293795073272,0.45738259028839306,0.072
0.11109089627915343,0.1909690541337091,0.4556053305212823,0.072
0.11104732505424232,0.1912199135354808,0.4548862597477883,0.075
0.11130730137004331,0.19114133985835982,0.45248689312643287,0.07
0.11143241582212357,0.19166988008143473,0.45146073665767483,0.071
0.11264156074693304,0.19174843063828545,0.44951712024473106,0.072
0.11245636708540366,0.19173765644278046,0.4486761546607276,0.073
0.11119360950290108,0.19181352773672983,0.44714295902513984,0.076
0.11105163754120873,0.19175594995270437,0.44755291108309947,0.074
0.11081831622829247,0.19126305581878528,0.44556820129289,0.076
0.11153570769748906,0.19209243087003502,0.44554345861620237,0.074
0.11197340479121812,0.19234242280412459,0.44459469325026435,0.076
0.11194600589085095,0.19263145596418701,0.4434659495358694,0.077
0.11225713306133345,0.19340626046675655,0.44166399396166306,0.075
0.11158940490321102,0.19262208318935672,0.44168087793142236,0.073
0.11196798198062977,0.19336310972546308,0.44092334435622993,0.074
0.11156945269747018,0.19305983648389743,0.44013268678324236,0.075
0.11136725056823972,0.1932517402613944,0.43856296161800373,0.078
0.11141863102807995,0.19386381434622313,0.4376466255588913,0.075
0.11229686880747729,0.193905994883234,0.43771653564411334,0.074
0.11229627051953885,0.19333646636007706,0.43794741758481254,0.073
0.11297299226176577,0.19373175910044851,0.43814689483775077,0.076
0.11302206234523669,0.19320513027093203,0.43810679315884393,0.076
0.11395020030041665,0.19387025860872426,0.4370164406713386,0.077
0.11226838693848944,0.19335964183645526,0.4360667091042219,0.074
0.11258680191033207,0.19310332513950795,0.43550941792861453,0.074
0.11385584428401246,0.19383523664095995,0.43632999346184853,0.074
0.11367468027942747,0.19354593393748282,0.43549824353419064,0.072
0.11368058441339204,0.19333704372466576,0.43479846105040965,0.079
0.11520331164074456,0.19323569588316514,0.4336514302576167,0.08
0.11483109481002204,0.19374525801061382,0.4331899280192975,0.082
0.11546476557288704,0.19402394569188822,0.4339513014074416,0.08
0.11464679607667161,0.19399469422057525,0.4319022606777245,0.079
0.1164427323951874,0.1951149866887012,0.431343805351224,0.078
0.11575456400292754,0.19435751661012415,0.43090837197835796,0.081
0.11596507523277787,0.19440473852235385,0.4305795828220852,0.079
0.11586709119083267,0.19417610822418963,0.4297280294899404,0.076
0.11575402243338201,0.19423920303665074,0.4300201263714479,0.08
