avs,sigmas,evars,rerrs
0.15514422463753091,0.20427340438015829,0.869229109275361,0.1
0.1528438863533088,0.20447827108423144,0.8468252936111008,0.094
0.15338102612343568,0.20644343148685748,0.8213468896797027,0.097
0.15880755679723715,0.2085069865397098,0.7955000077168298,0.103
0.16549729568728203,0.21239513409082517,0.781170096906729,0.109
0.16624563805248962,0.2158848971248786,0.7640155773993225,0.116
0.16345829705088769,0.2161887501635264,0.7472417930025429,0.118
0.1646860583428451,0.21571745193175632,0.7384587390928036,0.112
0.16625819296876707,0.21432009817674674,0.722536700945384,0.11
0.1703887188151156,0.21900346664648307,0.7169186995465153,0.122
0.1705930776438921,0.21680482760690828,0.713109947406064,0.118
0.17146720564410228,0.21813151168299125,0.7099125608366831,0.121
0.1734284168859038,0.215491887947721,0.7056032744856013,0.117
0.1727752031735792,0.21379532969971343,0.7021153410063631,0.114
0.18005011181619468,0.21329931299733348,0.6994223527989648,0.111
0.1822581575580166,0.2132040530884019,0.6976128456725512,0.113
0.1773235029721241,0.21586550806566554,0.6960237747668543,0.112
0.17973087729485038,0.2163798392997445,0.6904449278445346,0.115
0.17929381208134174,0.21620509257315115,0.6883991122304262,0.111
0.1788939453461051,0.21601145443008504,0.6856695509360287,0.113
0.17832528187289748,0.21654941390814006,0.6833413668743155,0.115
0.17794129824631166,0.2158628817818562,0.681774915856504,0.113
0.18067697837125998,0.21543647307101785,0.6804234335464042,0.113
0.1781617136235031,0.2164065865034709,0.6774647200545441,0.112
0.1757429054771157,0.2141869049433839,0.6821328398545242,0.104
0.17423636715532181,0.21633275016253503,0.6779837713961427,0.112
0.17671176424719456,0.21571046343043646,0.6779397684697883,0.113
0.1716749224937988,0.21589606365878236,0.6755538043036454,0.109
0.17121456417730155,0.21621462564339491,0.6778319200733821,0.115
0.17253971212059846,0.21595098753333572,0.6772374224224993,0.112
0.17112094688487497,0.21610014195836558,0.6761998632660806,0.115
0.17273086252861572,0.21697505623495678,0.6743694223204405,0.11
0.1701999676667546,0.21567010802866846,0.6728663182513672,0.115
0.17168117164769986,0.2160554458021392,0.6737813176351694,0.108
0.17042817556234716,0.21613009558279994,0.6735366756056331,0.107
0.16996279828044494,0.2159922503285496,0.672942256297127,0.111
0.1653267008100056,0.21488144845373203,0.6677511073536245,0.11
0.16869368416902358,0.21367953425262234,0.6647612940362712,0.109
0.16801265053533132,0.21323382937304294,0.6665525779605481,0.107
0.1707614165714415,0.21333226520735157,0.6668216744447762,0.109
0.1699243778358723,0.21367757388433922,0.6678296296114813,0.106
0.16928765180985098,0.21193368948874,0.6668283533415608,0.104
0.17210398088507675,0.21220912681932527,0.6655629209272882,0.109
0.17345040082018,0.2107253455437264,0.6590299775230273,0.108
0.17352421862539402,0.2108924979758113,0.6590949746682965,0.106
0.17368521991221605,0.2095343674338171,0.656290656540884,0.105
0.17299715266159596,0.21032525438675428,0.6567628585215811,0.104
0.18084763060696968,0.21211417633117596,0.6565774285001238,0.108
0.17904943197867443,0.2115272758185667,0.6553751412361567,0.105
0.1761969503050692,0.20721002525567356,0.6572656843889331,0.103
0.17722871322796452,0.20812216546108264,0.6562337999076614,0.109
0.17539073247935277,0.20835907072391283,0.6563442519887732,0.109
0.17588606462786255,0.20783716846576983,0.66033156849636,0.107
0.17257017461022975,0.2076408499689461,0.6604135494773147,0.105
0.1747405018375934,0.20757898210848266,0.6584562397804669,0.104
0.17353081459391204,0.20909057585834803,0.6598736223714465,0.105
0.1724742534132438,0.20674093671524338,0.6581301506336514,0.105
0.17661055829568167,0.20949421285500192,0.6598454950938726,0.112
0.17235395300468506,0.20957909816782608,0.6572812016591911,0.11
0.17322974126275015,0.20931260652551553,0.6562252260640393,0.11
0.16973924722821115,0.20760168921513378,0.6586366957838673,0.109
0.1719313253389846,0.2099659966977488,0.6595305691097392,0.112
0.17251062865103084,0.20967819182901196,0.652222602841943,0.11
0.17349314428668183,0.20848888450391112,0.6508444209470398,0.114
0.1739386421604395,0.2086828014850602,0.655717761546495,0.114
0.17281512879878833,0.20833924068569387,0.6527130561103944,0.113
0.16497279936514953,0.20878215580724843,0.6524913506821085,0.104
0.17157537650645174,0.2096238552455325,0.6534144045591721,0.105
0.1694737904371405,0.20929809461058524,0.653983030960985,0.106
0.16959559899754645,0.20890484075392787,0.6495257549234262,0.104
0.17505885415405767,0.2073262150049011,0.6526502999417632,0.109
0.17186407063272374,0.20883857681554407,0.649626945622733,0.107
0.16892504125443006,0.20791550834091843,0.6516237503102906,0.105
0.17247119456651702,0.2084829772473421,0.6475900247079195,0.107
0.1705004431968565,0.2085791860252541,0.6512800013897452,0.11
0.17259366847985053,0.20961373834984676,0.6472016536303755,0.109
0.1729441969696072,0.20813701020936343,0.6473787538251017,0.108
0.17565885102016335,0.20831599160874728,0.6511439341028096,0.108
0.17199368779194257,0.20670623754560158,0.6496130744453088,0.102
0.1744914507577623,0.2082620681497111,0.6496790167494679,0.107
0.17433748995256923,0.20741250741800882,0.6513999394595431,0.103
0.17175357136051222,0.20842457952220986,0.6495584898495084,0.105
0.17350956328046283,0.2074465898001398,0.6499957507788707,0.106
0.17271808404298614,0.20724638555494085,0.6482120314687785,0.106
0.17350345947378243,0.20751462761213324,0.6501631076319975,0.105
0.17330765730937078,0.208312514005989,0.645269576844311,0.106
0.17638992811093504,0.2069724032050993,0.6481659157832003,0.105
0.17706843061631627,0.20497650829959266,0.6475380395417956,0.104
0.17453246724563692,0.204875087519383,0.6489534525594329,0.103
0.17706507986346234,0.20520972836005655,0.649717471980255,0.104
0.17584176815751795,0.20518391472797717,0.648110593820691,0.107
0.17497345828973762,0.20466938073291577,0.6502338324785848,0.108
0.1731325759001036,0.20284706360370103,0.651704341570311,0.104
0.17672058357256862,0.20537357983857532,0.6481484791053524,0.106
0.1762506753988992,0.2050906827146575,0.6501467256807514,0.107
0.17646314637892818,0.2057867093811809,0.6488815386836009,0.108
0.17902997070580925,0.2067852321036056,0.6473022429966168,0.106
0.17765738038991272,0.20593255869092647,0.6480857138403283,0.1
0.17731543260463578,0.2075801051154226,0.648299376248344,0.105
0.17664045972041406,0.20859723761470939,0.6496480217419114,0.106
0.17667057630879793,0.20711374866894355,0.6501700751998077,0.104
0.17586818577563315,0.20854214489889547,0.6521556920839762,0.105
0.17307986782016643,0.20883517638507304,0.6539489300195732,0.106
0.1764582787294759,0.2068380100388587,0.6502722148636946,0.101
0.17513650093201177,0.2075352717300234,0.652519622099466,0.107
0.17286796758432224,0.2069844809680829,0.6487738253630271,0.101
0.1773601603333734,0.20593486714574794,0.650719313804153,0.104
0.17452051136508734,0.20691755141335152,0.6487324758769714,0.104
0.17833023025260736,0.2070654937861559,0.6492330099816134,0.11
0.17796199686951794,0.20623055306880825,0.6475941328949185,0.105
0.17814329794152628,0.20650819688433175,0.6484199808553217,0.107
0.17844346186664742,0.20555950796946126,0.6511728381081299,0.105
0.1756588865207949,0.2062113404345145,0.6501350985246083,0.105
0.17765513685817352,0.20626713994948048,0.6487075216229479,0.103
0.17800583143001023,0.20603413836362158,0.6498396665292001,0.106
0.1776585456470239,0.20638605332615345,0.6496829718140359,0.107
0.17770468632222916,0.20585338303887288,0.6495796686433323,0.105
0.17647307773026896,0.2069762625391814,0.6484107758019851,0.107
0.1777263912522251,0.20602370294382882,0.6501093929459886,0.107
0.1752985499083984,0.20718024130684756,0.6487464098634255,0.11
