avs,sigmas,evars,rerrs
0.10451158873415962,0.1820239078075024,0.5985506573268153,0.063
0.1024093123262397,0.1813274572376971,0.5884637893434534,0.06
0.10043022895004741,0.18137756512221692,0.583416464615982,0.061
0.099091311271927,0.18080431633988372,0.5745091597517731,0.062
0.09803608484616905,0.18052433083763494,0.5670558427017418,0.06
0.09729180950549682,0.18010667764152705,0.5626778898234231,0.063
0.09693234093581914,0.17990937133567378,0.5548727666739642,0.059
0.09638134594871617,0.18028420976844,0.5509897578563092,0.061
0.09572387939842335,0.18025232517042628,0.5476358655298473,0.059
0.09522634199223858,0.18014405921176757,0.5447501880626504,0.064
0.095050775131104,0.18070199337033951,0.5404028612255406,0.061
0.09450453101958756,0.18045627727252342,0.5380231401960605,0.06
0.09424969384008708,0.18013184920385222,0.537471258269291,0.063
0.0940473361331312,0.18005543633552984,0.5357640139415232,0.061
0.09340095088435578,0.17975797489721743,0.5341741980155978,0.064
0.09285049305710143,0.17960705114549172,0.5313539140113668,0.065
0.09264729597839433,0.17945275963553423,0.5317887155339543,0.061
0.09259543255046795,0.17978795288922295,0.5302260507347621,0.066
0.09215350660822953,0.17918434479711365,0.5271515178071481,0.065
0.09207720437245874,0.17905477989829524,0.5270887204195909,0.064
0.09219858863114858,0.1793708175420831,0.5262914176100086,0.064
0.09185711851645116,0.17926736874115556,0.5233822481910844,0.066
0.09139696058580779,0.17903381090777049,0.5221880144208282,0.063
0.09113664718840572,0.1791924155964322,0.52259482294724,0.062
0.09143445651822725,0.1794533356287034,0.5217567877255203,0.063
0.09153448992431149,0.17921677543139788,0.5201133259400894,0.062
0.09097727253912526,0.17881916183125987,0.5191736189432502,0.061
0.09120284075540952,0.1793117226908671,0.5190641283076691,0.065
0.09173017369023272,0.17970100563011773,0.5172832839264038,0.068
0.09127859567640026,0.17961865476798036,0.5175868920889898,0.069
0.0908368131508609,0.17924539625771746,0.5157560566996402,0.067
0.0908685203515489,0.17922801085376922,0.5154691355916998,0.065
0.09091514069153618,0.17925945125282847,0.5148010909090355,0.063
0.09052036446894234,0.17948493061831483,0.5151466140416338,0.06
0.09004256255618892,0.1791595979020022,0.5134171846313015,0.063
0.09038635884818935,0.17912225210883628,0.5139428036875447,0.059
0.090565736056897,0.17921067647721572,0.5142677014576068,0.061
0.09053691573170661,0.17914503865074483,0.51344354654651,0.061
0.0909167325387116,0.17917116907862501,0.5138508869059131,0.064
0.0906427878626988,0.17890439158886295,0.5122199645645622,0.064
0.09088068836322671,0.178987968031948,0.5126125289848928,0.064
0.09088510331931081,0.1791265179848648,0.5130173745700184,0.061
0.09075936117169414,0.1789158216807201,0.5108801161768547,0.06
0.09066935235310823,0.1787295026589497,0.5097504048939202,0.062
0.09079423290934863,0.17896770567562773,0.5113919858853523,0.062
0.09092820628375273,0.17868317989486218,0.5112981714821696,0.063
0.09083834317179354,0.17843203447129455,0.5099899070246958,0.065
0.09092605226661578,0.1786295042739182,0.5101822745255492,0.064
0.0912717230546679,0.17857202447256146,0.5097779815102914,0.064
0.09107198975131714,0.17870339119478018,0.5090987719892898,0.062
0.09119129446248352,0.17876378453598762,0.5093786953044461,0.066
0.09127888536385094,0.17869792303467172,0.5090936447473219,0.067
0.09121681790260226,0.17848760399969943,0.5087630249968867,0.066
0.09116255436060498,0.17859154243891384,0.5084586612539697,0.066
0.09140538282397435,0.1786226048392659,0.5093108239127203,0.066
0.09150171361874146,0.17847571359391987,0.508005769643938,0.065
0.09162563045833287,0.1784060167147782,0.5083929875115055,0.064
0.09162059048578357,0.17843155530527055,0.5080626011179807,0.067
0.09155094907708468,0.1783286659220571,0.5070200788283017,0.068
0.09155421779825978,0.17817679570963982,0.5061292063804331,0.069
0.09164024579879324,0.17833802703073534,0.5064326608416235,0.07
0.09134866265355336,0.17851650648013043,0.5063267991761629,0.069
0.09103638188801151,0.17842479697149538,0.5060528179029036,0.069
0.09096793865094947,0.17853379447378334,0.5063292923670571,0.068
0.09092947207873911,0.1783785508852357,0.5058442046455515,0.065
0.09103265887828714,0.17843608463863017,0.506043240547371,0.065
0.09126388343783047,0.17889553433213215,0.5061446120449582,0.064
0.09149972104974503,0.17864550913254207,0.5062447140110138,0.065
0.09153533562135731,0.17870945977012498,0.5068342914791167,0.064
0.09133473208246734,0.17861802139777302,0.5063294759470544,0.066
0.09122567301147916,0.17881685867138727,0.5050711296455319,0.067
0.09133293958324899,0.17897294421563684,0.5047585891200184,0.065
0.09135185160299392,0.17903389685488272,0.5047693073322017,0.066
0.09185901118913091,0.178927055987993,0.504475412509608,0.068
0.09152335347685756,0.17906717787282547,0.5042152607145477,0.067
0.09181873753465314,0.17902019946542752,0.504054291386507,0.067
0.0914572949405418,0.17889256205933177,0.506032468020726,0.07
0.09154468766941466,0.17899643952797137,0.505352951826024,0.069
0.0917933577257899,0.17917695235400902,0.5048039291815821,0.067
0.09172446823389035,0.17905494400915645,0.5043327705773726,0.068
0.09167741864563016,0.17919352592105703,0.5037532196674211,0.067
0.09225790437991854,0.1795807844319226,0.5038234654990824,0.069
0.09225925655881143,0.17953944671793942,0.5031457023959758,0.07
0.0925362924378069,0.1799141006979037,0.5026163980300795,0.071
0.09258240117262913,0.18027277444929285,0.5035629100620101,0.067
0.09224470899681879,0.1803067061119371,0.5034134222767369,0.067
0.09175855823036455,0.17999871460813494,0.5023962617989542,0.065
0.09236068507413013,0.1805318893286859,0.5018057205930467,0.062
0.09225553248034099,0.18051426366802015,0.5014715445523883,0.061
0.09239723968420925,0.18052101218360728,0.5024252073865922,0.061
0.09254554854223941,0.18059062477635163,0.5031010544968516,0.061
0.09243181215171385,0.18052885836950744,0.5036758149695317,0.06
0.09250887236174146,0.18049481191063874,0.5035512672397084,0.06
0.09252597396781402,0.18039471587537292,0.503776835364231,0.06
0.09290825290053778,0.1806737855507847,0.5035760923794548,0.06
0.09306764141042113,0.18116911086817486,0.5045092721976133,0.063
0.09294156440324779,0.1808641275532433,0.5040003897984575,0.063
0.09356005838325102,0.1809605900529491,0.5032641215382485,0.064
0.09331013285698841,0.18090897456161495,0.503176814210797,0.066
0.09340174255736015,0.18086138678381602,0.5045576526646455,0.061
0.09349147170441935,0.1805780783532964,0.5042075707571774,0.062
0.09307227875991614,0.18039581116130293,0.5050947898812357,0.065
0.09308962419870119,0.1804015343265266,0.5062004754692706,0.063
0.09315956402845352,0.18054068278444968,0.5064158265917363,0.064
0.09328765903045007,0.1805825304501148,0.5051627607897472,0.063
0.09354103870704733,0.18089994621058583,0.505227670196833,0.064
0.09373802038389824,0.180559788908013,0.504785766572658,0.064
0.09346231493575181,0.18032869244679842,0.5045274427062031,0.067
0.09371601619324221,0.180613412443943,0.504031287975714,0.071
0.09352792836931918,0.18022249243746347,0.5043463594944952,0.065
0.09380804617339271,0.1803213558901832,0.5049587413644632,0.066
0.09432745891980773,0.1804694511101196,0.5047032461234823,0.066
0.09468579174178939,0.1804951073634853,0.5041762850216124,0.063
0.09455782539417422,0.18040973977118527,0.5050143916518104,0.065
0.09501539086026752,0.18045751712007094,0.5049319947166586,0.063
0.09482788185807119,0.18038158539941967,0.5037619304678624,0.063
0.0939681179890445,0.17970318876189612,0.5034625039483552,0.064
0.09416499584733168,0.18010202410692522,0.5012473347103918,0.066
0.09406706671698839,0.1797893954342317,0.5001927554329025,0.065
0.09394194110374303,0.17954681409277365,0.5008138094595112,0.064
0.09413599842047002,0.17970235086841083,0.5040834533924943,0.064
0.0946823215284148,0.17990492560361016,0.5044240710487354,0.064
0.09485010380903094,0.18029294622534325,0.5046680244358654,0.063
0.09465002451119862,0.18028731077139987,0.5039324956286881,0.067
0.09468294336142254,0.18003152944993506,0.5036366042510446,0.068
0.09501273517321433,0.18035994792744406,0.503325933125086,0.066
0.09499112905140725,0.18012477989520323,0.5033185249132519,0.067
0.0950179345914314,0.1799018232858776,0.5038066360650433,0.066
0.09471331709910885,0.17983264641195207,0.5025636319660977,0.067
0.09478042495216886,0.17961072534758568,0.5011894449149042,0.069
0.09461037895713094,0.17942325693439698,0.5004660924108215,0.068
0.0947337434054489,0.17984227533291797,0.5030767479287491,0.068
0.09444137622652635,0.17998355848708095,0.5054594283102672,0.066
0.09447644650142818,0.18022563808280437,0.5072030303997117,0.069
0.09416272594160076,0.18025254956367978,0.506291907710337,0.069
0.09481198381710569,0.18084830651583195,0.505701999484746,0.069
0.09389835712255976,0.18036750582486863,0.5055865460441981,0.068
0.09400841832237737,0.18049258799540077,0.5047330463728267,0.068
0.09395673702901104,0.1804638592105232,0.505399692110015,0.066
0.09374912614113466,0.18068392618018045,0.5042060633782989,0.066
0.09368337651387279,0.1808367662156434,0.5023537452105434,0.066
0.09381490796248897,0.18102193595044155,0.5022478951452038,0.068
0.09327191874242613,0.18082556511821207,0.5022502019322923,0.067
0.09355980066247922,0.1812537481415258,0.5028171626765021,0.065
0.09354426988913644,0.18123693891948228,0.5025079766763367,0.066
0.09368453631492096,0.18129662193552556,0.5030320089386479,0.064
0.09386041943389725,0.18140657857954662,0.5023845432503824,0.064
0.0933740931979478,0.1810243415021405,0.5030635454397381,0.063
0.09355785616745521,0.18108207176517954,0.5032373671439797,0.064
0.09310037316535434,0.1809749131595816,0.5021514617094442,0.065
0.09339045193403296,0.1810803374899064,0.501485191676919,0.061
0.09331173085731019,0.18115631336489238,0.5019271907152347,0.064
0.09366589251948136,0.181034699605594,0.5024537645282939,0.064
0.09418596973712633,0.1809909201295079,0.5015182056185504,0.064
0.09407333755830184,0.18074359627776923,0.49990337537526214,0.063
0.09417825211008962,0.18111562660958438,0.4996987937888329,0.067
0.09349448679232061,0.18057613126623537,0.49967626457779296,0.067
0.09287712609779064,0.18025453571184732,0.4995436905541718,0.064
0.0929136547281839,0.1805634436730783,0.4992737842434764,0.063
0.09336085930957065,0.18079929120317365,0.4995966747245166,0.065
0.0931342593360372,0.18075044705205393,0.4991159024933851,0.07
0.09321548964654375,0.18074196893538538,0.4994724976310363,0.068
0.09315506952202436,0.18096865907630938,0.49905245861891184,0.07
0.0928920093164832,0.1808746514407844,0.4992030955413264,0.068
0.0931993172020459,0.1809635875135696,0.49965696382817487,0.066
0.09333584356365111,0.18107106323697103,0.49965389203889937,0.066
0.0934682689571751,0.1809461944668732,0.4988201741852439,0.066
