avs,sigmas,evars,rerrs
0.15514422463753091,0.20427340438015829,0.869229109275361,0.1
0.155434032374934,0.20445369812075245,0.8531186042293936,0.095
0.1587433222730056,0.20568103112888414,0.8376710915619602,0.095
0.1590782569904107,0.20450888300011807,0.819037878713142,0.095
0.16099050332500175,0.2064694062274494,0.8101339881788244,0.095
0.16420224175340065,0.20716149781270923,0.7964054992540845,0.097
0.16439767069925146,0.20658891857413755,0.7894237352195449,0.1
0.16290138393221285,0.20802772417806703,0.7803739147619455,0.108
0.16150416251394054,0.2099809015256017,0.7789069183006713,0.108
0.16153406697661954,0.21111200269944425,0.7725185929699733,0.105
0.15892963165760887,0.21258567668719447,0.7672644886372316,0.106
0.1516766188068045,0.21143928186398478,0.7615782030316872,0.096
0.1506156238460284,0.2116936719989038,0.7579325971049423,0.097
0.14054357389017338,0.20606252737665887,0.7567862988218305,0.092
0.14629367865485612,0.20655881251943034,0.7482583638705336,0.095
0.14754179226766995,0.2062155450696513,0.7432484954013688,0.093
0.14983997531569862,0.2056488908878752,0.7417318948867868,0.092
0.1584047941758444,0.2087141314393945,0.7412472847644361,0.102
0.1550345159297625,0.205478380965503,0.7386000310653931,0.092
0.15706587011768244,0.20688295526809522,0.740010673196509,0.091
0.1579914583209345,0.2050173582962532,0.7360457411717515,0.089
0.157989039072684,0.20547572089073265,0.7355148191700697,0.089
0.15753586415785142,0.2051836352699834,0.7324933561307045,0.096
0.15690200230492599,0.205046976583488,0.7329328220796764,0.093
0.1615016082342829,0.2049367668303518,0.7291476082719471,0.092
0.15728761790746937,0.20463196055321475,0.7291796271294225,0.089
0.1590774468603121,0.20591749971036663,0.7289804164932633,0.101
0.15787487484508259,0.20600139771861442,0.7280269014683279,0.091
0.15547496448858122,0.20782216733882133,0.7265401156187945,0.089
0.15606509242867955,0.20777938901067708,0.7275941170371111,0.093
0.15674700581693304,0.20783622869705431,0.7267739961912407,0.091
0.15633135792719208,0.20798665990357426,0.726668627836121,0.095
0.15415698477528975,0.21088051998508037,0.7237149915492839,0.095
0.15172728782039244,0.2114818511554701,0.7245015539787358,0.094
0.15422341767456121,0.21102028026215705,0.7222480274182828,0.093
0.1535469647684712,0.21071857322145998,0.7234563730093043,0.098
0.15517285047598617,0.21090919662413654,0.721575485539655,0.102
0.15559807595069766,0.21079947825302287,0.7213325424824025,0.101
0.15555741726142253,0.21113068084000097,0.719873766736614,0.102
0.15528119396479542,0.21158610078436282,0.7172864963529241,0.104
0.15723373295278978,0.21082599780484934,0.7186656447531833,0.104
0.1586562668045082,0.21062703699788454,0.7162532235764985,0.106
0.15931863919586625,0.2118777774147371,0.715710842449062,0.107
0.1622062732335961,0.21165191545717058,0.7142727645129845,0.106
0.1638339407067842,0.21216080970641002,0.7136398460986262,0.104
0.164527824569893,0.21128697429958773,0.714082302122947,0.104
