avs,sigmas,evars,rerrs
0.11578473758549727,0.1903174272138046,0.7457051653598089,0.068
0.11314675164803085,0.1890020194757467,0.731969816738987,0.069
0.11124853240234167,0.18847783166207635,0.7173105861316493,0.07
0.10942617101808655,0.18804473767728555,0.7110354521049804,0.066
0.10731083857143188,0.1874793621169778,0.7056626586469383,0.071
0.10657193098880857,0.18724377264742711,0.7027869497362329,0.068
0.10576577773753199,0.18718230281445,0.6973331877173913,0.069
0.10564386624792707,0.18709017307935147,0.6908590649742246,0.07
0.10534529498889711,0.18731165408841524,0.6886632205796389,0.069
0.10455047559615864,0.18730362631619873,0.6861121552994838,0.068
0.10414238594657357,0.18744946445406338,0.6825872652065146,0.069
0.10384386189804885,0.18701508074933818,0.6799637624965175,0.067
0.10300575093594456,0.18693123300126754,0.6819686047703939,0.069
0.10255950197530929,0.18699754310074027,0.677775105561289,0.066
0.10233853736115578,0.18709603394321245,0.6764343401576546,0.069
0.10184381675052241,0.18741452419290366,0.6750976958678747,0.069
0.10138473221955573,0.18744983465134263,0.6719599947414522,0.07
0.101082539262982,0.18719510802808512,0.669892139778406,0.068
0.10089452149785229,0.18732837280183878,0.6700408101814469,0.068
0.10054082692428232,0.18723636199001106,0.667231568973584,0.069
0.10001855306659076,0.18715071955479617,0.6676098618704691,0.069
0.10021057965283653,0.18751664079998484,0.6659752119931343,0.07
0.10065415221837859,0.18750036812218285,0.6653584811427724,0.068
0.10083976795209484,0.18754609660144533,0.6635479959647198,0.067
0.10151276808913832,0.18780412722140258,0.6631545201774136,0.07
0.10201073763202785,0.18819418583091327,0.6619956194882983,0.068
0.10207161066195007,0.18828949606406656,0.6595394259137731,0.067
0.10206468350004676,0.1878655606631003,0.6612595014408087,0.065
0.10181932971309038,0.18772728416174475,0.6613791733242107,0.064
0.10242410989564377,0.18780893000696952,0.661393443785755,0.064
0.10319768483178897,0.18801362896222573,0.6631830550418224,0.068
0.10409211555054533,0.18828338670411773,0.66183039827474,0.069
0.10381395818681866,0.1882035099021758,0.6610372845964247,0.069
0.10402788656086302,0.18800448414239154,0.6623177398677866,0.069
0.10386275016591769,0.18799704044528384,0.6632093940535716,0.069
0.10340221026814905,0.18774373074545003,0.6637612779505268,0.065
0.10284906010965887,0.18778170398201308,0.6637320364216087,0.065
0.10292136499661457,0.18783646788631425,0.6639597119072002,0.067
0.1032651613087734,0.18739816936969797,0.663643606159059,0.068
0.10341648749852393,0.18731078897554493,0.6632119291330246,0.068
0.10377482187085092,0.18739073638840115,0.6641984239203192,0.067
0.10402010633403962,0.18723241026123214,0.6669704787223947,0.067
0.10404682176146118,0.1871230880692641,0.6665855169247549,0.068
0.10340014002086025,0.18689909040162767,0.6696404209748349,0.067
0.1036685355905772,0.1870503502134494,0.6692696465106608,0.067
0.10287369817558648,0.18709112931414998,0.6699618654837142,0.073
0.10322913586200308,0.18699872726533845,0.6711886154116677,0.071
0.10295306296737507,0.1868158695377618,0.6697023779527986,0.073
0.10268032127317049,0.18684409495954582,0.670057461226643,0.074
0.10327193181908698,0.18721688171934164,0.6707477218768182,0.071
0.1032150720881881,0.1872902597637284,0.670719069486696,0.07
0.10253638434615496,0.1876397300535508,0.6701197997431536,0.069
0.102443858023887,0.1878370975760848,0.6694343611503002,0.067
0.10218713185317231,0.18744475586840006,0.6700363122077392,0.068
0.10147600804811571,0.1870498241541783,0.6697560632453815,0.067
0.10268292078476482,0.18788104496170652,0.6694929391065952,0.066
0.10125528792448178,0.1875501585298886,0.6688057874487446,0.067
0.10047983479041608,0.187449122893695,0.6696168774537082,0.067
0.10118851292132286,0.18813403328449863,0.6696915541908013,0.068
0.10081848126310243,0.1879907825853061,0.6684024083900204,0.069
0.10076200984898782,0.18825041572559748,0.6685475251033159,0.067
0.10035444984893181,0.1883857018493815,0.6694608878914456,0.068
0.10035737653051666,0.18833242258014726,0.672074406375007,0.068
0.1002746133904132,0.1880671383171276,0.6737755071352455,0.068
0.10014473009879105,0.18797379369742304,0.6738185397628831,0.067
0.10060562623377724,0.18848842341025535,0.6706091574349274,0.068
0.10107972461212386,0.18858891422554874,0.6724309203005968,0.069
0.10183469444698338,0.1887413458753034,0.6711441466534108,0.067
0.10189730886961121,0.18879445157417554,0.6699418280748313,0.063
0.10169425796103952,0.18860806448363263,0.6699810082571149,0.064
0.10139524140154979,0.18879234006448245,0.6700844817765674,0.064
0.10089368375879333,0.18846332278554642,0.6695181835518624,0.066
0.10115621759389194,0.18853182548435674,0.6694570653623411,0.069
0.10060513821381506,0.18830799873041643,0.6690722825035118,0.068
0.1005389069535001,0.18838884756553906,0.6703359776464736,0.068
0.10069441179818273,0.18848350625574636,0.6694040500161141,0.068
0.09995177913017886,0.18785896617882966,0.6700900147015216,0.067
0.09999644937995658,0.18812824839607653,0.6679803763800916,0.068
0.09963588530399309,0.18820361057887294,0.6673737336243568,0.068
0.09965532228469805,0.18787493457816867,0.6681145154861133,0.066
0.1004082359053764,0.18811759890704996,0.6660996037904049,0.067
0.10057610825617373,0.18795573807670302,0.6664869556792339,0.068
0.10044118932158619,0.18761548773521441,0.66766621020186,0.068
0.1002556087901458,0.1869890911118852,0.6684152526859163,0.073
0.10001160320718365,0.18673891132237402,0.6685851414089552,0.072
0.09986050867560971,0.1868020084924188,0.6682100261361621,0.071
0.10030237832774978,0.18719425388307898,0.6676492517122926,0.07
0.10026141225647528,0.18705400766601782,0.6667888328153387,0.071
0.10020538189521329,0.18693731247409417,0.6661926938751891,0.071
0.10073577151992585,0.18696323493476263,0.6658298067579311,0.072
0.10029274286149523,0.18706656374343897,0.6648036055810175,0.074
0.09986531162579683,0.18643875712308774,0.6651272882706231,0.077
0.10041876132671128,0.18708128531885304,0.6648459470994409,0.073
0.10032890164010032,0.18656594346640215,0.665425216390442,0.07
0.10047624164390652,0.18645772144637676,0.666492090731423,0.073
0.10007844875727444,0.18619332844693365,0.665713402472389,0.072
0.10042286852615462,0.18600523630130542,0.6653783509455389,0.073
0.10047034152593885,0.18622141197082828,0.6648334984848432,0.072
0.09957237915941798,0.1854595646803506,0.6647782681373101,0.072
0.09921538528272676,0.18561530905323256,0.6640608287260692,0.068
0.09942774840791828,0.18531074718697743,0.6650452651064427,0.067
0.09886837690371471,0.18583553892806318,0.6649177026801212,0.067
0.0988472092353572,0.18611704061617748,0.6657198462220535,0.066
0.09889536547347269,0.1861448105572482,0.6660508293878181,0.068
0.09924624398186574,0.18630825987599853,0.6664100498920262,0.068
0.09937841999437694,0.18622135736325257,0.6667766074230538,0.07
0.0999981847592634,0.18669820748829064,0.666047910899175,0.071
0.09989751484353403,0.18671919838491943,0.6660636491360525,0.067
0.09996497646036909,0.18645747238957094,0.6672272971508595,0.069
0.10014146632441329,0.1866217978908081,0.666282625064208,0.071
0.10046049810556114,0.18671936276468362,0.6673384211526552,0.068
0.10010547394246198,0.1866217362313878,0.6655106031963842,0.07
0.10068689108349159,0.1866479216467752,0.6660067119232024,0.065
0.1004853303641801,0.1866872546947459,0.6650107290081619,0.069
0.10053082133139835,0.1866136561406984,0.666143656270571,0.067
0.10017971112362042,0.1866981382982623,0.6648916288830513,0.069
0.10033591210887896,0.18677459328620788,0.6681271493069554,0.069
0.10082078814303808,0.18690557496108573,0.6690526430571028,0.069
0.10106241172217155,0.1866056161396316,0.6704505710849868,0.068
0.10075294620509181,0.1862522801428295,0.6690383370959423,0.069
0.10118746640815542,0.18606058304969386,0.6687874573776039,0.069
0.10145916494114354,0.18619079885077464,0.6683966765390895,0.068
0.10192411366794304,0.18622183851024982,0.6678906642005588,0.07
0.10248492662791826,0.18628626632441836,0.6687567261294581,0.068
0.10257059630097874,0.18635615606958728,0.6691469847138664,0.07
