,x0,x1,x2,y0,y1,sample,out_hull
0,-3.668482756209538,7.6770000514024295,3.5027338413826787,1.0,0.0,False,False
1,-6.652461703171926,-1.6707749858310146,-3.845407031641697,1.0,0.0,False,False
2,-4.891067609441691,-5.482683593933031,4.40394594489986,1.0,0.0,False,False
3,-5.255149392556708,2.0706262375970184,-0.27862483668044,0.641082068052363,0.20569951307038786,True,False
4,-8.025138042323864,2.2646917426357636,1.845880490308977,1.0,0.0,False,False
5,-7.685899106945399,-4.692028918669497,0.7973926505655624,0.6443071689111639,0.33691290549193487,True,False
6,-9.993177208349556,-3.7674605239355135,6.357769037763346,0.6244400961550216,0.28689703227937496,True,False
7,-8.539878159805811,-11.789307828297936,-2.185679508854179,1.0,0.0,False,False
8,-3.948703584545631,-5.404284984858956,-1.9335060232214714,1.0,0.0,False,False
9,-1.856360960895334,-6.7599387190688205,0.31188821896277436,1.0,0.0,False,False
10,-1.088806022516828,2.096259494133288,-2.499918966059649,0.4372735120520593,0.210964512535188,True,True
11,-2.104370068726443,6.796904521874155,-3.6656052945854625,1.0,0.0,False,False
12,0.004832496428258892,-0.6203470906975495,4.1345004418961935,1.0,0.0,False,False
13,-5.780336799398031,-4.009700125195608,-4.129937732841874,1.0,0.0,False,False
14,-5.898593410835481,-0.5060769609613976,-3.6505996420098357,0.6559481481613403,0.26771357563026354,True,False
15,-4.6008435182614,-0.997528375632747,-0.7512656542304864,1.0,0.0,False,False
16,-5.739957503673632,-5.40975594463697,3.5259974273045938,0.5354687266375029,0.3943967754428831,True,True
17,-3.490488340832095,4.116777868801779,9.094987449368269,0.5388600194094845,0.2088773833289228,True,True
18,-2.235810266548928,-2.944669671451489,-0.5434547989075589,1.0,0.0,False,False
19,-7.063469368929606,7.77275564409122,0.7653512653206992,1.0,0.0,False,False
20,-6.608037495006354,1.5376415917329183,-4.120657285283519,1.0,0.0,False,False
21,-3.6177834701476286,0.4870500853361526,4.292266260043406,1.0,0.0,False,False
22,-8.669257501815013,-0.3910501230649408,-1.5957850812792995,1.0,0.0,False,False
23,-3.037892660746917,8.795543942267217,-5.107905210857916,1.0,0.0,False,False
24,-14.392580882492208,-1.4605846776654992,-2.5422436426173527,1.0,0.0,False,False
25,-2.4672230123332253,-2.716617628862977,-7.916139136652631,1.0,0.0,False,False
26,-3.6714562608445864,1.7632419560687944,-3.8374458398218776,1.0,0.0,False,False
27,-6.839640458240131,1.9123801556476163,-0.6701878612835713,1.0,0.0,False,False
28,-4.213891827801155,-0.9784674204759943,-0.8239005651785124,1.0,0.0,False,False
29,-9.998818334045051,-5.616311705742163,0.7529120410641799,0.6621509552005276,0.3288170554726367,True,False
30,-8.95984496885176,1.0912397524357025,-7.366894666186052,1.0,0.0,False,False
31,-5.8339130173871885,1.7195377941009993,0.4364432491937532,0.7054129186808255,0.19386044217862147,True,False
32,-6.853901328291212,2.6232329304736024,-2.7030667702034816,1.0,0.0,False,False
33,-9.658998286935152,2.3178820106852807,1.5816373158491628,1.0,0.0,False,False
34,0.6246170351312728,2.4398496028884202,-5.39548947132299,1.0,0.0,False,False
