,x0,x1,y0,sample,out_hull
0,-0.18363960360024037,0.7270559674808437,0.036624355374584534,True,True
1,-0.5190433327455534,0.7006048174727592,0.0,False,False
2,-0.4695852435927164,0.6391872918325973,0.0,False,False
3,-0.535005897311619,0.2505932476667244,0.0,False,False
4,-0.5758517409916775,-0.6849569758666056,0.0,False,False
5,0.3389934826207869,-0.8126267246744594,0.0,False,False
6,-0.8504001904716278,-0.3577362847171264,0.0,False,False
7,-0.163608112718989,-0.8401962546598155,0.33190532543828655,True,False
8,-0.7161656180236587,-0.8349471803957775,0.9835582680973769,True,False
9,-0.6183812220712874,-0.6213911471362772,1.0,False,False
10,0.2203186226488027,-0.7649228936696156,0.0,False,False
11,-0.8334905906239616,0.32498293893395497,0.42702993374578124,True,False
12,0.2373019568401225,-0.9476093056553244,1.0,False,False
13,-0.6041277010454165,-0.7638828938555998,1.0,False,False
14,-0.9799563881629634,-0.5235630067898744,1.0,False,False
15,-0.6563961184162065,-1.048074690989596,1.0,False,False
16,-0.504566341121171,-0.3897968272693274,0.0,False,False
17,-0.07908365010187932,-1.0775078491586185,1.0,False,False
18,-0.264916064679126,0.7713998398332177,0.0,False,False
19,0.721573649603402,0.5231899252412608,0.4585776666466929,True,False
20,-0.9381368440011717,-0.4791965648338487,1.0,False,False
21,-0.28799204733081296,1.0014365473150366,1.0,False,False
22,0.7527113290183955,-0.17466035949187994,0.06494319038821993,True,False
23,0.6794026332329848,-0.5655198820768514,0.0,False,False
24,0.7831071558094179,-0.6347173591582962,0.8645781602576318,True,False
25,0.758419909629282,0.28946861896566456,0.0,False,False
26,0.4197559462866718,-0.6671421593660766,0.0,False,False
27,-1.0858115936512414,0.08972587966458279,1.0,False,False
28,-0.047203329108372785,-0.9324351605241504,1.0,False,False
29,0.057995566790931374,-0.7908643483116173,0.0,False,False
30,-0.930836740748851,0.4276702884484714,1.0,False,False
31,0.4435709812024077,0.848854702292677,1.0,False,False
32,-0.7310735333408196,0.3866353564695244,0.14388124771931118,True,True
33,-0.7468197915560615,-0.15561659330280458,0.0,False,False
34,0.3106237902692974,-0.9634645944598051,1.0,False,False
35,0.49965106947872384,-0.7744612032716194,0.0,False,False
36,-0.692859725419855,0.07901780788946941,0.0,False,False
37,0.20291331228236875,-0.7989722836356287,0.0,False,False
38,-0.7168114237500618,-0.5066450904212365,0.3273631995793041,True,True
39,-0.6398913862130755,0.2902254648452278,0.0,False,False
40,-0.4743042431566896,0.48280641079514536,0.0,False,False
41,-0.24172734121891765,1.0801580774944164,1.0,False,False
42,-0.31947791669745995,-0.6775033510679442,0.0,False,False
43,0.6565129584587919,0.1597688503835919,0.0,False,False
44,0.7441660601369069,-0.3025883146509589,0.0,False,False
45,0.2537849738018253,-0.9017045388056492,1.0,False,False
46,0.14454887299806005,-0.9147629098612636,0.6621821502184289,True,False
47,0.7472118147654747,0.8858729107281866,1.0,False,False
48,-0.2210653683648179,-0.9646057540041498,0.8757806705455763,True,False
49,1.0602514220291395,0.24583046023771749,1.0,False,False
50,-0.5481364778018211,0.913258660392938,1.0,False,False
51,0.05397624910137938,0.9253384381272639,0.6576513868305819,True,True
52,0.7354440786113463,0.4467170318707534,0.32656142949758654,True,False
53,0.39036118396180847,-0.7388802147196386,0.0,False,False
54,-0.5188427534525955,-0.5460551835865778,0.0,False,False
55,-1.0740277433496608,0.10892332682080047,1.0,False,False
56,-0.37256078399145115,-0.7983983381556967,0.0,False,False
57,-0.8988817415001884,-0.5174949438605085,1.0,False,False
58,-0.39937269723246155,-0.9425880754220572,1.0,False,False
59,-0.421434189871433,-0.8734020405125096,0.0,False,False
60,-0.8641170379515403,-0.709244175293216,0.9771511008236033,True,False
61,0.8976090844708619,-0.4571867615876511,1.0,False,False
62,0.4971943554615417,0.9204224086803005,0.8933754698337982,True,False
63,-1.0441220596185592,-0.4048581984790419,1.0,False,False
64,0.3027921251668156,0.643745012476148,0.0,False,False
65,-0.12627987962925874,-1.1726284247863439,0.999999999999999,True,False
66,-0.041124165223882604,0.8418251166359992,0.0,False,False
67,-0.9655829860513393,-0.30010694848955455,1.0,False,False
68,-0.8323662323994924,0.34178552569340653,1.0,False,False
69,-0.5781859240188104,-0.4444082883283893,0.0,False,False
70,-0.5964324436287631,0.5860167928836951,0.19835191186428427,True,False
71,-0.18272119691590405,0.7315080362324085,0.0,False,False
72,-0.5945803412918447,0.9775434341708678,1.0,False,False
73,-0.7095799152178123,0.37222913038000527,0.0,False,False
74,-0.08356883698610751,-1.032321675565935,1.0,False,False
75,0.2567182099861254,-0.6649743945146104,0.0,False,False
76,-0.8050322643893412,0.16730676084491197,0.0,False,False
77,-0.8505748322141143,0.4408726450561507,1.0,False,False
78,0.5167410207082173,0.812938985056456,1.0,False,False
79,1.0096545331480675,-0.2879409677729101,1.0,False,False
80,0.7031890471151311,0.378796740687402,0.0,False,False
